Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,070339,2001,03,20,23.9,1,N
IDCJAC0010,070339,2001,03,21,22.1,1,Y
IDCJAC0010,070339,2001,03,22,16.3,1,Y
IDCJAC0010,070339,2001,03,23,20.1,1,Y
IDCJAC0010,070339,2001,03,24,23.7,1,Y
IDCJAC0010,070339,2001,03,25,24.4,1,Y
IDCJAC0010,070339,2001,03,26,21.2,1,Y
IDCJAC0010,070339,2001,03,27,21.4,1,Y
IDCJAC0010,070339,2001,03,28,20.1,1,Y
IDCJAC0010,070339,2001,03,29,21.2,1,Y
IDCJAC0010,070339,2001,03,30,21.4,1,Y
IDCJAC0010,070339,2001,03,31,24.5,1,Y
IDCJAC0010,070339,2001,04,01,26.1,1,Y
IDCJAC0010,070339,2001,04,02,24.5,1,Y
IDCJAC0010,070339,2001,04,03,19.1,1,Y
IDCJAC0010,070339,2001,04,04,24.1,1,Y
IDCJAC0010,070339,2001,04,05,26.6,1,Y
IDCJAC0010,070339,2001,04,06,26.9,1,Y
IDCJAC0010,070339,2001,04,07,24.0,1,Y
IDCJAC0010,070339,2001,04,08,21.6,1,Y
IDCJAC0010,070339,2001,04,09,25.2,1,Y
IDCJAC0010,070339,2001,04,10,16.7,1,Y
IDCJAC0010,070339,2001,04,11,18.3,1,Y
IDCJAC0010,070339,2001,04,12,15.6,1,Y
IDCJAC0010,070339,2001,04,13,21.3,1,Y
IDCJAC0010,070339,2001,04,14,22.7,1,Y
IDCJAC0010,070339,2001,04,15,23.4,1,Y
IDCJAC0010,070339,2001,04,16,25.3,1,Y
IDCJAC0010,070339,2001,04,17,26.8,1,Y
IDCJAC0010,070339,2001,04,18,27.5,1,Y
IDCJAC0010,070339,2001,04,19,28.1,1,Y
IDCJAC0010,070339,2001,04,20,17.8,1,Y
IDCJAC0010,070339,2001,04,21,13.6,1,Y
IDCJAC0010,070339,2001,04,22,18.6,1,Y
IDCJAC0010,070339,2001,04,23,18.4,1,Y
IDCJAC0010,070339,2001,04,24,13.7,1,Y
IDCJAC0010,070339,2001,04,25,18.9,1,Y
IDCJAC0010,070339,2001,04,26,21.3,1,Y
IDCJAC0010,070339,2001,04,27,22.8,1,Y
IDCJAC0010,070339,2001,04,28,18.9,1,Y
IDCJAC0010,070339,2001,04,29,15.9,1,Y
IDCJAC0010,070339,2001,04,30,15.5,1,Y
IDCJAC0010,070339,2001,05,01,17.5,1,Y
IDCJAC0010,070339,2001,05,02,17.5,1,Y
IDCJAC0010,070339,2001,05,03,18.8,1,Y
IDCJAC0010,070339,2001,05,04,19.6,1,Y
IDCJAC0010,070339,2001,05,05,18.0,1,Y
IDCJAC0010,070339,2001,05,06,15.7,1,Y
IDCJAC0010,070339,2001,05,07,15.7,1,Y
IDCJAC0010,070339,2001,05,08,16.7,1,Y
IDCJAC0010,070339,2001,05,09,17.2,1,Y
IDCJAC0010,070339,2001,05,10,17.7,1,Y
IDCJAC0010,070339,2001,05,11,17.3,1,Y
IDCJAC0010,070339,2001,05,12,15.7,1,Y
IDCJAC0010,070339,2001,05,13,19.5,1,Y
IDCJAC0010,070339,2001,05,14,21.3,1,Y
IDCJAC0010,070339,2001,05,15,19.7,1,Y
IDCJAC0010,070339,2001,05,16,18.1,1,Y
IDCJAC0010,070339,2001,05,17,15.2,1,Y
IDCJAC0010,070339,2001,05,18,14.7,1,Y
IDCJAC0010,070339,2001,05,19,15.4,1,Y
IDCJAC0010,070339,2001,05,20,18.3,1,Y
IDCJAC0010,070339,2001,05,21,17.2,1,Y
IDCJAC0010,070339,2001,05,22,15.0,1,Y
IDCJAC0010,070339,2001,05,23,14.4,1,Y
IDCJAC0010,070339,2001,05,24,15.9,1,Y
IDCJAC0010,070339,2001,05,25,14.3,1,Y
IDCJAC0010,070339,2001,05,26,14.1,1,Y
IDCJAC0010,070339,2001,05,27,15.0,1,Y
IDCJAC0010,070339,2001,05,28,13.2,1,Y
IDCJAC0010,070339,2001,05,29,15.5,1,Y
IDCJAC0010,070339,2001,05,30,15.0,1,Y
IDCJAC0010,070339,2001,05,31,15.3,1,Y
IDCJAC0010,070339,2001,06,01,14.1,1,Y
IDCJAC0010,070339,2001,06,02,15.4,1,Y
IDCJAC0010,070339,2001,06,03,17.2,1,Y
IDCJAC0010,070339,2001,06,04,18.4,1,Y
IDCJAC0010,070339,2001,06,05,18.1,1,Y
IDCJAC0010,070339,2001,06,06,19.0,1,Y
IDCJAC0010,070339,2001,06,07,13.4,1,Y
IDCJAC0010,070339,2001,06,08,16.0,1,Y
IDCJAC0010,070339,2001,06,09,15.7,1,Y
IDCJAC0010,070339,2001,06,10,14.7,1,Y
IDCJAC0010,070339,2001,06,11,13.6,1,Y
IDCJAC0010,070339,2001,06,12,11.7,1,Y
IDCJAC0010,070339,2001,06,13,14.4,1,Y
IDCJAC0010,070339,2001,06,14,10.9,1,Y
IDCJAC0010,070339,2001,06,15,12.5,1,Y
IDCJAC0010,070339,2001,06,16,13.3,1,Y
IDCJAC0010,070339,2001,06,17,14.5,1,Y
IDCJAC0010,070339,2001,06,18,11.2,1,Y
IDCJAC0010,070339,2001,06,19,12.7,1,Y
IDCJAC0010,070339,2001,06,20,11.2,1,Y
IDCJAC0010,070339,2001,06,21,13.9,1,Y
IDCJAC0010,070339,2001,06,22,14.8,1,Y
IDCJAC0010,070339,2001,06,23,13.4,1,Y
IDCJAC0010,070339,2001,06,24,13.4,1,Y
IDCJAC0010,070339,2001,06,25,15.9,1,Y
IDCJAC0010,070339,2001,06,26,14.6,1,Y
IDCJAC0010,070339,2001,06,27,14.0,1,Y
IDCJAC0010,070339,2001,06,28,14.7,1,Y
IDCJAC0010,070339,2001,06,29,12.3,1,Y
IDCJAC0010,070339,2001,06,30,14.2,1,Y
IDCJAC0010,070339,2001,07,01,13.6,1,Y
IDCJAC0010,070339,2001,07,02,12.7,1,Y
IDCJAC0010,070339,2001,07,03,12.6,1,Y
IDCJAC0010,070339,2001,07,04,15.4,1,Y
IDCJAC0010,070339,2001,07,05,13.8,1,Y
IDCJAC0010,070339,2001,07,06,5.7,1,Y
IDCJAC0010,070339,2001,07,07,6.5,1,Y
IDCJAC0010,070339,2001,07,08,9.8,1,Y
IDCJAC0010,070339,2001,07,09,,,
IDCJAC0010,070339,2001,07,10,,,
IDCJAC0010,070339,2001,07,11,,,
IDCJAC0010,070339,2001,07,12,,,
IDCJAC0010,070339,2001,07,13,,,
IDCJAC0010,070339,2001,07,14,,,
IDCJAC0010,070339,2001,07,15,,,
IDCJAC0010,070339,2001,07,16,,,
IDCJAC0010,070339,2001,07,17,9.8,1,N
IDCJAC0010,070339,2001,07,18,14.0,1,Y
IDCJAC0010,070339,2001,07,19,13.9,1,Y
IDCJAC0010,070339,2001,07,20,15.3,1,Y
IDCJAC0010,070339,2001,07,21,13.0,1,Y
IDCJAC0010,070339,2001,07,22,14.2,1,Y
IDCJAC0010,070339,2001,07,23,13.4,1,Y
IDCJAC0010,070339,2001,07,24,13.7,1,Y
IDCJAC0010,070339,2001,07,25,11.7,1,Y
IDCJAC0010,070339,2001,07,26,10.3,1,Y
IDCJAC0010,070339,2001,07,27,10.5,1,Y
IDCJAC0010,070339,2001,07,28,13.5,1,Y
IDCJAC0010,070339,2001,07,29,17.8,1,Y
IDCJAC0010,070339,2001,07,30,14.8,1,Y
IDCJAC0010,070339,2001,07,31,14.0,1,Y
IDCJAC0010,070339,2001,08,01,11.0,1,Y
IDCJAC0010,070339,2001,08,02,12.9,1,Y
IDCJAC0010,070339,2001,08,03,14.4,1,Y
IDCJAC0010,070339,2001,08,04,13.1,1,Y
IDCJAC0010,070339,2001,08,05,11.8,1,Y
IDCJAC0010,070339,2001,08,06,12.2,1,Y
IDCJAC0010,070339,2001,08,07,11.9,1,Y
IDCJAC0010,070339,2001,08,08,9.3,1,Y
IDCJAC0010,070339,2001,08,09,12.6,1,Y
IDCJAC0010,070339,2001,08,10,16.6,1,Y
IDCJAC0010,070339,2001,08,11,15.5,1,Y
IDCJAC0010,070339,2001,08,12,18.3,1,Y
IDCJAC0010,070339,2001,08,13,17.1,1,Y
IDCJAC0010,070339,2001,08,14,17.9,1,Y
IDCJAC0010,070339,2001,08,15,15.3,1,Y
IDCJAC0010,070339,2001,08,16,20.2,1,Y
IDCJAC0010,070339,2001,08,17,16.3,1,Y
IDCJAC0010,070339,2001,08,18,10.8,1,Y
IDCJAC0010,070339,2001,08,19,11.7,1,Y
IDCJAC0010,070339,2001,08,20,12.9,1,Y
IDCJAC0010,070339,2001,08,21,10.0,1,Y
IDCJAC0010,070339,2001,08,22,10.9,1,Y
IDCJAC0010,070339,2001,08,23,12.4,1,Y
IDCJAC0010,070339,2001,08,24,13.0,1,Y
IDCJAC0010,070339,2001,08,25,15.3,1,Y
IDCJAC0010,070339,2001,08,26,10.5,1,Y
IDCJAC0010,070339,2001,08,27,11.1,1,Y
IDCJAC0010,070339,2001,08,28,13.9,1,Y
IDCJAC0010,070339,2001,08,29,15.1,1,Y
IDCJAC0010,070339,2001,08,30,15.3,1,Y
IDCJAC0010,070339,2001,08,31,15.0,1,Y
IDCJAC0010,070339,2001,09,01,10.9,1,Y
IDCJAC0010,070339,2001,09,02,13.1,1,Y
IDCJAC0010,070339,2001,09,03,18.8,1,Y
IDCJAC0010,070339,2001,09,04,16.3,1,Y
IDCJAC0010,070339,2001,09,05,15.6,1,Y
IDCJAC0010,070339,2001,09,06,16.0,1,Y
IDCJAC0010,070339,2001,09,07,15.3,1,Y
IDCJAC0010,070339,2001,09,08,13.8,1,Y
IDCJAC0010,070339,2001,09,09,17.8,1,Y
IDCJAC0010,070339,2001,09,10,18.1,1,Y
IDCJAC0010,070339,2001,09,11,18.4,1,Y
IDCJAC0010,070339,2001,09,12,12.7,1,Y
IDCJAC0010,070339,2001,09,13,18.4,1,Y
IDCJAC0010,070339,2001,09,14,17.1,1,Y
IDCJAC0010,070339,2001,09,15,19.6,1,Y
IDCJAC0010,070339,2001,09,16,21.1,1,Y
IDCJAC0010,070339,2001,09,17,20.6,1,Y
IDCJAC0010,070339,2001,09,18,22.0,1,Y
IDCJAC0010,070339,2001,09,19,23.7,1,Y
IDCJAC0010,070339,2001,09,20,22.7,1,Y
IDCJAC0010,070339,2001,09,21,21.7,1,Y
IDCJAC0010,070339,2001,09,22,23.9,1,Y
IDCJAC0010,070339,2001,09,23,21.9,1,Y
IDCJAC0010,070339,2001,09,24,23.6,1,Y
IDCJAC0010,070339,2001,09,25,18.5,1,Y
IDCJAC0010,070339,2001,09,26,15.6,1,Y
IDCJAC0010,070339,2001,09,27,17.8,1,Y
IDCJAC0010,070339,2001,09,28,20.1,1,Y
IDCJAC0010,070339,2001,09,29,22.7,1,Y
IDCJAC0010,070339,2001,09,30,25.2,1,Y
IDCJAC0010,070339,2001,10,01,20.8,1,Y
IDCJAC0010,070339,2001,10,02,22.6,1,Y
IDCJAC0010,070339,2001,10,03,17.6,1,Y
IDCJAC0010,070339,2001,10,04,16.7,1,Y
IDCJAC0010,070339,2001,10,05,18.4,1,Y
IDCJAC0010,070339,2001,10,06,20.4,1,Y
IDCJAC0010,070339,2001,10,07,12.5,1,Y
IDCJAC0010,070339,2001,10,08,16.6,1,Y
IDCJAC0010,070339,2001,10,09,18.1,1,Y
IDCJAC0010,070339,2001,10,10,20.6,1,Y
IDCJAC0010,070339,2001,10,11,14.7,1,Y
IDCJAC0010,070339,2001,10,12,14.0,1,Y
IDCJAC0010,070339,2001,10,13,19.7,1,Y
IDCJAC0010,070339,2001,10,14,18.7,1,Y
IDCJAC0010,070339,2001,10,15,19.9,1,Y
IDCJAC0010,070339,2001,10,16,18.5,1,Y
IDCJAC0010,070339,2001,10,17,19.1,1,Y
IDCJAC0010,070339,2001,10,18,16.7,1,Y
IDCJAC0010,070339,2001,10,19,15.5,1,Y
IDCJAC0010,070339,2001,10,20,17.2,1,Y
IDCJAC0010,070339,2001,10,21,19.8,1,Y
IDCJAC0010,070339,2001,10,22,24.0,1,Y
IDCJAC0010,070339,2001,10,23,25.8,1,Y
IDCJAC0010,070339,2001,10,24,22.7,1,Y
IDCJAC0010,070339,2001,10,25,22.0,1,Y
IDCJAC0010,070339,2001,10,26,19.7,1,Y
IDCJAC0010,070339,2001,10,27,18.8,1,Y
IDCJAC0010,070339,2001,10,28,21.3,1,Y
IDCJAC0010,070339,2001,10,29,19.1,1,Y
IDCJAC0010,070339,2001,10,30,17.3,1,Y
IDCJAC0010,070339,2001,10,31,16.7,1,Y
IDCJAC0010,070339,2001,11,01,22.6,1,Y
IDCJAC0010,070339,2001,11,02,22.4,1,Y
IDCJAC0010,070339,2001,11,03,20.7,1,Y
IDCJAC0010,070339,2001,11,04,25.6,1,Y
IDCJAC0010,070339,2001,11,05,27.7,1,Y
IDCJAC0010,070339,2001,11,06,25.3,1,Y
IDCJAC0010,070339,2001,11,07,16.4,1,Y
IDCJAC0010,070339,2001,11,08,16.9,1,Y
IDCJAC0010,070339,2001,11,09,20.1,1,Y
IDCJAC0010,070339,2001,11,10,21.5,1,Y
IDCJAC0010,070339,2001,11,11,17.7,1,Y
IDCJAC0010,070339,2001,11,12,14.2,1,Y
IDCJAC0010,070339,2001,11,13,17.6,1,Y
IDCJAC0010,070339,2001,11,14,23.0,1,Y
IDCJAC0010,070339,2001,11,15,24.2,1,Y
IDCJAC0010,070339,2001,11,16,24.5,1,Y
IDCJAC0010,070339,2001,11,17,26.6,1,Y
IDCJAC0010,070339,2001,11,18,24.8,1,Y
IDCJAC0010,070339,2001,11,19,15.8,1,Y
IDCJAC0010,070339,2001,11,20,17.9,1,Y
IDCJAC0010,070339,2001,11,21,19.9,1,Y
IDCJAC0010,070339,2001,11,22,23.2,1,Y
IDCJAC0010,070339,2001,11,23,23.5,1,Y
IDCJAC0010,070339,2001,11,24,26.6,1,Y
IDCJAC0010,070339,2001,11,25,25.9,1,Y
IDCJAC0010,070339,2001,11,26,24.9,1,Y
IDCJAC0010,070339,2001,11,27,24.6,1,Y
IDCJAC0010,070339,2001,11,28,24.6,1,Y
IDCJAC0010,070339,2001,11,29,25.4,1,Y
IDCJAC0010,070339,2001,11,30,28.2,1,Y
IDCJAC0010,070339,2001,12,01,25.2,1,Y
IDCJAC0010,070339,2001,12,02,27.4,1,Y
IDCJAC0010,070339,2001,12,03,32.2,1,Y
IDCJAC0010,070339,2001,12,04,24.6,1,Y
IDCJAC0010,070339,2001,12,05,19.3,1,Y
IDCJAC0010,070339,2001,12,06,24.5,1,Y
IDCJAC0010,070339,2001,12,07,26.1,1,Y
IDCJAC0010,070339,2001,12,08,18.4,1,Y
IDCJAC0010,070339,2001,12,09,21.8,1,Y
IDCJAC0010,070339,2001,12,10,21.9,1,Y
IDCJAC0010,070339,2001,12,11,22.8,1,Y
IDCJAC0010,070339,2001,12,12,25.4,1,Y
IDCJAC0010,070339,2001,12,13,28.2,1,Y
IDCJAC0010,070339,2001,12,14,28.5,1,Y
IDCJAC0010,070339,2001,12,15,23.9,1,Y
IDCJAC0010,070339,2001,12,16,28.2,1,Y
IDCJAC0010,070339,2001,12,17,28.2,1,Y
IDCJAC0010,070339,2001,12,18,29.8,1,Y
IDCJAC0010,070339,2001,12,19,30.8,1,Y
IDCJAC0010,070339,2001,12,20,34.1,1,Y
IDCJAC0010,070339,2001,12,21,32.9,1,Y
IDCJAC0010,070339,2001,12,22,27.4,1,Y
IDCJAC0010,070339,2001,12,23,,,
IDCJAC0010,070339,2001,12,24,26.1,1,N
IDCJAC0010,070339,2001,12,25,23.9,1,Y
IDCJAC0010,070339,2001,12,26,19.8,1,Y
IDCJAC0010,070339,2001,12,27,23.1,1,Y
IDCJAC0010,070339,2001,12,28,26.2,1,Y
IDCJAC0010,070339,2001,12,29,31.4,1,Y
IDCJAC0010,070339,2001,12,30,33.2,1,Y
IDCJAC0010,070339,2001,12,31,30.0,1,Y
IDCJAC0010,070339,2002,01,01,25.8,1,Y
IDCJAC0010,070339,2002,01,02,21.8,1,Y
IDCJAC0010,070339,2002,01,03,24.1,1,Y
IDCJAC0010,070339,2002,01,04,27.2,1,Y
IDCJAC0010,070339,2002,01,05,30.8,1,Y
IDCJAC0010,070339,2002,01,06,34.4,1,Y
IDCJAC0010,070339,2002,01,07,28.1,1,Y
IDCJAC0010,070339,2002,01,08,27.9,1,Y
IDCJAC0010,070339,2002,01,09,29.3,1,Y
IDCJAC0010,070339,2002,01,10,31.1,1,Y
IDCJAC0010,070339,2002,01,11,34.8,1,Y
IDCJAC0010,070339,2002,01,12,27.4,1,Y
IDCJAC0010,070339,2002,01,13,26.0,1,Y
IDCJAC0010,070339,2002,01,14,28.1,1,Y
IDCJAC0010,070339,2002,01,15,26.1,1,Y
IDCJAC0010,070339,2002,01,16,21.6,1,Y
IDCJAC0010,070339,2002,01,17,26.4,1,Y
IDCJAC0010,070339,2002,01,18,29.1,1,Y
IDCJAC0010,070339,2002,01,19,33.2,1,Y
IDCJAC0010,070339,2002,01,20,34.4,1,Y
IDCJAC0010,070339,2002,01,21,34.1,1,Y
IDCJAC0010,070339,2002,01,22,29.4,1,Y
IDCJAC0010,070339,2002,01,23,29.8,1,Y
IDCJAC0010,070339,2002,01,24,24.1,1,Y
IDCJAC0010,070339,2002,01,25,27.1,1,Y
IDCJAC0010,070339,2002,01,26,29.7,1,Y
IDCJAC0010,070339,2002,01,27,30.9,1,Y
IDCJAC0010,070339,2002,01,28,32.5,1,Y
IDCJAC0010,070339,2002,01,29,26.4,1,Y
IDCJAC0010,070339,2002,01,30,30.8,1,Y
IDCJAC0010,070339,2002,01,31,27.2,1,Y
IDCJAC0010,070339,2002,02,01,27.2,1,Y
IDCJAC0010,070339,2002,02,02,30.4,1,Y
IDCJAC0010,070339,2002,02,03,21.9,1,Y
IDCJAC0010,070339,2002,02,04,16.3,1,Y
IDCJAC0010,070339,2002,02,05,15.2,1,Y
IDCJAC0010,070339,2002,02,06,15.5,1,Y
IDCJAC0010,070339,2002,02,07,25.5,1,Y
IDCJAC0010,070339,2002,02,08,21.2,1,Y
IDCJAC0010,070339,2002,02,09,24.5,1,Y
IDCJAC0010,070339,2002,02,10,16.9,1,Y
IDCJAC0010,070339,2002,02,11,22.6,1,Y
IDCJAC0010,070339,2002,02,12,24.7,1,Y
IDCJAC0010,070339,2002,02,13,26.5,1,Y
IDCJAC0010,070339,2002,02,14,29.8,1,Y
IDCJAC0010,070339,2002,02,15,29.8,1,Y
IDCJAC0010,070339,2002,02,16,29.0,1,Y
IDCJAC0010,070339,2002,02,17,26.3,1,Y
IDCJAC0010,070339,2002,02,18,23.1,1,Y
IDCJAC0010,070339,2002,02,19,25.3,1,Y
IDCJAC0010,070339,2002,02,20,29.8,1,Y
IDCJAC0010,070339,2002,02,21,24.1,1,Y
IDCJAC0010,070339,2002,02,22,24.9,1,Y
IDCJAC0010,070339,2002,02,23,24.3,1,Y
IDCJAC0010,070339,2002,02,24,25.1,1,Y
IDCJAC0010,070339,2002,02,25,23.7,1,Y
IDCJAC0010,070339,2002,02,26,28.6,1,Y
IDCJAC0010,070339,2002,02,27,29.0,1,Y
IDCJAC0010,070339,2002,02,28,25.5,1,Y
IDCJAC0010,070339,2002,03,01,22.5,1,Y
IDCJAC0010,070339,2002,03,02,24.9,1,Y
IDCJAC0010,070339,2002,03,03,26.0,1,Y
IDCJAC0010,070339,2002,03,04,23.3,1,Y
IDCJAC0010,070339,2002,03,05,25.5,1,Y
IDCJAC0010,070339,2002,03,06,26.8,1,Y
IDCJAC0010,070339,2002,03,07,29.6,1,Y
IDCJAC0010,070339,2002,03,08,22.3,1,Y
IDCJAC0010,070339,2002,03,09,21.4,1,Y
IDCJAC0010,070339,2002,03,10,22.2,1,Y
IDCJAC0010,070339,2002,03,11,25.4,1,Y
IDCJAC0010,070339,2002,03,12,29.6,1,Y
IDCJAC0010,070339,2002,03,13,22.7,1,Y
IDCJAC0010,070339,2002,03,14,24.5,1,Y
IDCJAC0010,070339,2002,03,15,26.8,1,Y
IDCJAC0010,070339,2002,03,16,26.7,1,Y
IDCJAC0010,070339,2002,03,17,30.4,1,Y
IDCJAC0010,070339,2002,03,18,32.7,1,Y
IDCJAC0010,070339,2002,03,19,33.4,1,Y
IDCJAC0010,070339,2002,03,20,26.6,1,Y
IDCJAC0010,070339,2002,03,21,24.3,1,Y
IDCJAC0010,070339,2002,03,22,22.2,1,Y
IDCJAC0010,070339,2002,03,23,25.0,1,Y
IDCJAC0010,070339,2002,03,24,26.1,1,Y
IDCJAC0010,070339,2002,03,25,28.6,1,Y
IDCJAC0010,070339,2002,03,26,28.1,1,Y
IDCJAC0010,070339,2002,03,27,23.2,1,Y
IDCJAC0010,070339,2002,03,28,22.8,1,Y
IDCJAC0010,070339,2002,03,29,26.0,1,Y
IDCJAC0010,070339,2002,03,30,18.3,1,Y
IDCJAC0010,070339,2002,03,31,22.4,1,Y
IDCJAC0010,070339,2002,04,01,23.4,1,Y
IDCJAC0010,070339,2002,04,02,22.8,1,Y
IDCJAC0010,070339,2002,04,03,24.0,1,Y
IDCJAC0010,070339,2002,04,04,23.2,1,Y
IDCJAC0010,070339,2002,04,05,21.0,1,Y
IDCJAC0010,070339,2002,04,06,23.4,1,Y
IDCJAC0010,070339,2002,04,07,22.9,1,Y
IDCJAC0010,070339,2002,04,08,24.4,1,Y
IDCJAC0010,070339,2002,04,09,26.9,1,Y
IDCJAC0010,070339,2002,04,10,23.7,1,Y
IDCJAC0010,070339,2002,04,11,25.7,1,Y
IDCJAC0010,070339,2002,04,12,27.1,1,Y
IDCJAC0010,070339,2002,04,13,26.9,1,Y
IDCJAC0010,070339,2002,04,14,16.2,1,Y
IDCJAC0010,070339,2002,04,15,19.9,1,Y
IDCJAC0010,070339,2002,04,16,21.9,1,Y
IDCJAC0010,070339,2002,04,17,22.4,1,Y
IDCJAC0010,070339,2002,04,18,21.0,1,Y
IDCJAC0010,070339,2002,04,19,,,
IDCJAC0010,070339,2002,04,20,,,
IDCJAC0010,070339,2002,04,21,,,
IDCJAC0010,070339,2002,04,22,,,
IDCJAC0010,070339,2002,04,23,23.8,1,N
IDCJAC0010,070339,2002,04,24,25.0,1,Y
IDCJAC0010,070339,2002,04,25,25.4,1,Y
IDCJAC0010,070339,2002,04,26,22.0,1,Y
IDCJAC0010,070339,2002,04,27,17.5,1,Y
IDCJAC0010,070339,2002,04,28,18.2,1,Y
IDCJAC0010,070339,2002,04,29,18.4,1,Y
IDCJAC0010,070339,2002,04,30,19.7,1,Y
IDCJAC0010,070339,2002,05,01,19.6,1,Y
IDCJAC0010,070339,2002,05,02,19.7,1,Y
IDCJAC0010,070339,2002,05,03,20.1,1,Y
IDCJAC0010,070339,2002,05,04,21.2,1,Y
IDCJAC0010,070339,2002,05,05,21.1,1,Y
IDCJAC0010,070339,2002,05,06,21.7,1,Y
IDCJAC0010,070339,2002,05,07,22.9,1,Y
IDCJAC0010,070339,2002,05,08,22.0,1,Y
IDCJAC0010,070339,2002,05,09,16.3,1,Y
IDCJAC0010,070339,2002,05,10,21.5,1,Y
IDCJAC0010,070339,2002,05,11,18.9,1,Y
IDCJAC0010,070339,2002,05,12,21.1,1,Y
IDCJAC0010,070339,2002,05,13,11.3,1,Y
IDCJAC0010,070339,2002,05,14,11.1,1,Y
IDCJAC0010,070339,2002,05,15,15.1,1,Y
IDCJAC0010,070339,2002,05,16,15.2,1,Y
IDCJAC0010,070339,2002,05,17,13.9,1,Y
IDCJAC0010,070339,2002,05,18,10.0,1,Y
IDCJAC0010,070339,2002,05,19,11.0,1,Y
IDCJAC0010,070339,2002,05,20,13.6,1,Y
IDCJAC0010,070339,2002,05,21,14.0,1,Y
IDCJAC0010,070339,2002,05,22,15.6,1,Y
IDCJAC0010,070339,2002,05,23,15.2,1,Y
IDCJAC0010,070339,2002,05,24,12.9,1,Y
IDCJAC0010,070339,2002,05,25,13.5,1,Y
IDCJAC0010,070339,2002,05,26,15.5,1,Y
IDCJAC0010,070339,2002,05,27,15.1,1,Y
IDCJAC0010,070339,2002,05,28,13.5,1,Y
IDCJAC0010,070339,2002,05,29,12.2,1,Y
IDCJAC0010,070339,2002,05,30,14.6,1,Y
IDCJAC0010,070339,2002,05,31,13.5,1,Y
IDCJAC0010,070339,2002,06,01,13.8,1,Y
IDCJAC0010,070339,2002,06,02,15.4,1,Y
IDCJAC0010,070339,2002,06,03,16.1,1,Y
IDCJAC0010,070339,2002,06,04,15.9,1,Y
IDCJAC0010,070339,2002,06,05,16.5,1,Y
IDCJAC0010,070339,2002,06,06,17.4,1,Y
IDCJAC0010,070339,2002,06,07,19.0,1,Y
IDCJAC0010,070339,2002,06,08,14.1,1,Y
IDCJAC0010,070339,2002,06,09,12.2,1,Y
IDCJAC0010,070339,2002,06,10,13.1,1,Y
IDCJAC0010,070339,2002,06,11,13.2,1,Y
IDCJAC0010,070339,2002,06,12,14.1,1,Y
IDCJAC0010,070339,2002,06,13,10.4,1,Y
IDCJAC0010,070339,2002,06,14,12.1,1,Y
IDCJAC0010,070339,2002,06,15,12.8,1,Y
IDCJAC0010,070339,2002,06,16,14.9,1,Y
IDCJAC0010,070339,2002,06,17,12.5,1,Y
IDCJAC0010,070339,2002,06,18,11.0,1,Y
IDCJAC0010,070339,2002,06,19,12.8,1,Y
IDCJAC0010,070339,2002,06,20,12.7,1,Y
IDCJAC0010,070339,2002,06,21,13.3,1,Y
IDCJAC0010,070339,2002,06,22,13.6,1,Y
IDCJAC0010,070339,2002,06,23,13.8,1,Y
IDCJAC0010,070339,2002,06,24,8.7,1,Y
IDCJAC0010,070339,2002,06,25,13.2,1,Y
IDCJAC0010,070339,2002,06,26,13.8,1,Y
IDCJAC0010,070339,2002,06,27,11.3,1,Y
IDCJAC0010,070339,2002,06,28,10.2,1,Y
IDCJAC0010,070339,2002,06,29,11.0,1,Y
IDCJAC0010,070339,2002,06,30,11.7,1,Y
IDCJAC0010,070339,2002,07,01,10.9,1,Y
IDCJAC0010,070339,2002,07,02,10.1,1,Y
IDCJAC0010,070339,2002,07,03,12.9,1,Y
IDCJAC0010,070339,2002,07,04,10.2,1,Y
IDCJAC0010,070339,2002,07,05,11.6,1,Y
IDCJAC0010,070339,2002,07,06,9.9,1,Y
IDCJAC0010,070339,2002,07,07,13.3,1,Y
IDCJAC0010,070339,2002,07,08,12.6,1,Y
IDCJAC0010,070339,2002,07,09,14.2,1,Y
IDCJAC0010,070339,2002,07,10,13.5,1,Y
IDCJAC0010,070339,2002,07,11,11.3,1,Y
IDCJAC0010,070339,2002,07,12,13.1,1,Y
IDCJAC0010,070339,2002,07,13,14.8,1,Y
IDCJAC0010,070339,2002,07,14,11.9,1,Y
IDCJAC0010,070339,2002,07,15,13.6,1,Y
IDCJAC0010,070339,2002,07,16,11.9,1,Y
IDCJAC0010,070339,2002,07,17,11.4,1,Y
IDCJAC0010,070339,2002,07,18,12.8,1,Y
IDCJAC0010,070339,2002,07,19,7.3,1,Y
IDCJAC0010,070339,2002,07,20,14.7,1,Y
IDCJAC0010,070339,2002,07,21,12.6,1,Y
IDCJAC0010,070339,2002,07,22,12.0,1,Y
IDCJAC0010,070339,2002,07,23,17.0,1,Y
IDCJAC0010,070339,2002,07,24,13.6,1,Y
IDCJAC0010,070339,2002,07,25,11.4,1,Y
IDCJAC0010,070339,2002,07,26,16.3,1,Y
IDCJAC0010,070339,2002,07,27,15.5,1,Y
IDCJAC0010,070339,2002,07,28,16.8,1,Y
IDCJAC0010,070339,2002,07,29,11.7,1,Y
IDCJAC0010,070339,2002,07,30,12.9,1,Y
IDCJAC0010,070339,2002,07,31,14.1,1,Y
IDCJAC0010,070339,2002,08,01,16.1,1,Y
IDCJAC0010,070339,2002,08,02,,,
