Station,Year,Month,Day,Max Temp (C),Quality
9037,1988,12,1,28,Y
9037,1988,12,2,26,Y
9037,1988,12,3,27,Y
9037,1988,12,4,28,Y
9037,1988,12,5,30.2,Y
9037,1988,12,6,32.7,Y
9037,1988,12,7,33.7,Y
9037,1988,12,8,29,Y
9037,1988,12,9,25.5,Y
9037,1988,12,10,28.5,Y
9037,1988,12,11,35,Y
9037,1988,12,12,39.4,Y
9037,1988,12,13,39.4,Y
9037,1988,12,14,27.2,Y
9037,1988,12,15,27.1,Y
9037,1988,12,16,36.4,Y
9037,1988,12,17,29.2,Y
9037,1988,12,18,32.9,Y
9037,1988,12,19,30.6,Y
9037,1988,12,20,32.1,Y
9037,1988,12,21,32.8,Y
9037,1988,12,22,34,Y
9037,1988,12,23,30.4,Y
9037,1988,12,24,32.3,Y
9037,1988,12,25,31,Y
9037,1988,12,26,32.2,Y
9037,1988,12,27,27,Y
9037,1988,12,28,35,Y
9037,1988,12,29,35.8,Y
9037,1988,12,30,33.5,Y
9037,1988,12,31,34.5,Y
9037,1989,1,1,26.8,Y
9037,1989,1,2,30.2,Y
9037,1989,1,3,31.7,Y
9037,1989,1,4,35.5,Y
9037,1989,1,5,32.9,Y
9037,1989,1,6,24,Y
9037,1989,1,7,22.5,Y
9037,1989,1,8,28.8,Y
9037,1989,1,9,33.2,Y
9037,1989,1,10,38.4,Y
9037,1989,1,11,37,Y
9037,1989,1,12,35.4,Y
9037,1989,1,13,30,Y
9037,1989,1,14,27.5,Y
9037,1989,1,15,29.5,Y
9037,1989,1,16,33.7,Y
9037,1989,1,17,39.5,Y
9037,1989,1,18,40.8,Y
9037,1989,1,19,40.6,Y
9037,1989,1,20,40,Y
9037,1989,1,21,35.5,Y
9037,1989,1,22,42,Y
9037,1989,1,23,43.2,Y
9037,1989,1,24,38,Y
9037,1989,1,25,26.5,Y
9037,1989,1,26,24.5,Y
9037,1989,1,27,28.5,Y
9037,1989,1,28,31.6,Y
9037,1989,1,29,37,Y
9037,1989,1,30,39,Y
9037,1989,1,31,40.5,Y
9037,1989,2,1,43.6,Y
9037,1989,2,2,44.2,Y
9037,1989,2,3,44.1,Y
9037,1989,2,4,42.1,Y
9037,1989,2,5,30.3,Y
9037,1989,2,6,26,Y
9037,1989,2,7,29.5,Y
9037,1989,2,8,33,Y
9037,1989,2,9,36.3,Y
9037,1989,2,10,41,Y
9037,1989,2,11,33.5,Y
9037,1989,2,12,35.2,Y
9037,1989,2,13,41,Y
9037,1989,2,14,39,Y
9037,1989,2,15,43,Y
9037,1989,2,16,32.5,Y
9037,1989,2,17,27.2,Y
9037,1989,2,18,31,Y
9037,1989,2,19,36.6,Y
9037,1989,2,20,36.8,Y
9037,1989,2,21,39.5,Y
9037,1989,2,22,39.5,Y
9037,1989,2,23,33.4,Y
9037,1989,2,24,29,Y
9037,1989,2,25,24.3,Y
9037,1989,2,26,29.6,Y
9037,1989,2,27,27.8,Y
9037,1989,2,28,25.5,Y
9037,1989,3,1,26.4,Y
9037,1989,3,2,31.6,Y
9037,1989,3,3,35.5,Y
9037,1989,3,4,37.5,Y
9037,1989,3,5,34,Y
9037,1989,3,6,35.5,Y
9037,1989,3,7,36.5,Y
9037,1989,3,8,32.4,Y
9037,1989,3,9,32.8,Y
9037,1989,3,10,34.6,Y
9037,1989,3,11,37,Y
9037,1989,3,12,32.3,Y
9037,1989,3,13,28.7,Y
9037,1989,3,14,29.9,Y
9037,1989,3,15,31.7,Y
9037,1989,3,16,31.4,Y
9037,1989,3,17,31.2,Y
9037,1989,3,18,31.8,Y
9037,1989,3,19,32.7,Y
9037,1989,3,20,35.3,Y
9037,1989,3,21,27.1,Y
9037,1989,3,22,30.2,Y
9037,1989,3,23,33.3,Y
9037,1989,3,24,31.6,Y
9037,1989,3,25,30.2,Y
9037,1989,3,26,30.8,Y
9037,1989,3,27,33,Y
9037,1989,3,28,34.9,Y
9037,1989,3,29,,
9037,1989,3,30,,
9037,1989,3,31,37.2,Y
9037,1989,4,1,29.2,Y
9037,1989,4,2,26.7,Y
9037,1989,4,3,21.5,Y
9037,1989,4,4,22.5,Y
9037,1989,4,5,25,Y
9037,1989,4,6,17.9,Y
9037,1989,4,7,29.5,Y
9037,1989,4,8,31.2,Y
9037,1989,4,9,25.5,Y
9037,1989,4,10,25.3,Y
9037,1989,4,11,28.1,Y
9037,1989,4,12,31.5,Y
9037,1989,4,13,27,Y
9037,1989,4,14,25,Y
9037,1989,4,15,26.2,Y
9037,1989,4,16,27,Y
9037,1989,4,17,28.6,Y
9037,1989,4,18,31,Y
9037,1989,4,19,27.5,Y
9037,1989,4,20,28.8,Y
9037,1989,4,21,34.3,Y
9037,1989,4,22,34.7,Y
9037,1989,4,23,23.5,Y
9037,1989,4,24,20.8,Y
9037,1989,4,25,21.6,Y
9037,1989,4,26,24.8,Y
9037,1989,4,27,24.6,Y
9037,1989,4,28,24.2,Y
9037,1989,4,29,23,Y
9037,1989,4,30,17.4,Y
9037,1989,5,1,21,Y
9037,1989,5,2,24.1,Y
9037,1989,5,3,23.2,Y
9037,1989,5,4,25.1,Y
9037,1989,5,5,25.5,Y
9037,1989,5,6,25.4,Y
9037,1989,5,7,24.5,Y
9037,1989,5,8,25.3,Y
9037,1989,5,9,26.9,Y
9037,1989,5,10,26.2,Y
9037,1989,5,11,23.3,Y
9037,1989,5,12,24.7,Y
9037,1989,5,13,29.5,Y
9037,1989,5,14,28.6,Y
9037,1989,5,15,18.5,Y
9037,1989,5,16,21.9,Y
9037,1989,5,17,21.2,Y
9037,1989,5,18,22.3,Y
9037,1989,5,19,24,Y
9037,1989,5,20,23.7,Y
9037,1989,5,21,16.9,Y
9037,1989,5,22,19.5,Y
9037,1989,5,23,20.6,Y
9037,1989,5,24,19.1,Y
9037,1989,5,25,19.5,Y
9037,1989,5,26,18.9,Y
9037,1989,5,27,20.9,Y
9037,1989,5,28,20.2,Y
9037,1989,5,29,20.5,Y
9037,1989,5,30,17.7,Y
9037,1989,5,31,18.5,Y
9037,1989,6,1,21.5,Y
9037,1989,6,2,21.7,Y
9037,1989,6,3,21.6,Y
9037,1989,6,4,20.6,Y
9037,1989,6,5,22.1,Y
9037,1989,6,6,16.7,Y
9037,1989,6,7,16.7,Y
9037,1989,6,8,16.2,Y
9037,1989,6,9,16.2,Y
9037,1989,6,10,18,Y
9037,1989,6,11,16,Y
9037,1989,6,12,22.7,Y
9037,1989,6,13,13.6,Y
9037,1989,6,14,15,Y
9037,1989,6,15,15.8,Y
9037,1989,6,16,17.5,Y
9037,1989,6,17,16,Y
9037,1989,6,18,17.2,Y
9037,1989,6,19,17.5,Y
9037,1989,6,20,18.3,Y
9037,1989,6,21,19.5,Y
9037,1989,6,22,18.9,Y
9037,1989,6,23,17.6,Y
9037,1989,6,24,17.8,Y
9037,1989,6,25,19.2,Y
9037,1989,6,26,20,Y
9037,1989,6,27,21,Y
9037,1989,6,28,15.4,Y
9037,1989,6,29,15.5,Y
9037,1989,6,30,17.3,Y
9037,1989,7,1,18.2,Y
9037,1989,7,2,17.5,Y
9037,1989,7,3,16.8,Y
9037,1989,7,4,15.3,Y
9037,1989,7,5,15.3,Y
9037,1989,7,6,17,Y
9037,1989,7,7,14,Y
9037,1989,7,8,13.2,Y
9037,1989,7,9,15,Y
9037,1989,7,10,15.7,Y
9037,1989,7,11,15.5,Y
9037,1989,7,12,18.5,Y
9037,1989,7,13,17,Y
9037,1989,7,14,15.5,Y
9037,1989,7,15,17,Y
9037,1989,7,16,18.3,Y
9037,1989,7,17,18.9,Y
9037,1989,7,18,17.5,Y
9037,1989,7,19,17.5,Y
9037,1989,7,20,14.1,Y
9037,1989,7,21,14,Y
9037,1989,7,22,17.4,Y
9037,1989,7,23,17.4,Y
9037,1989,7,24,15.1,Y
9037,1989,7,25,18.1,Y
9037,1989,7,26,20,Y
9037,1989,7,27,15.3,Y
9037,1989,7,28,17.5,Y
9037,1989,7,29,19.1,Y
9037,1989,7,30,17.7,Y
9037,1989,7,31,17.2,Y
9037,1989,8,1,17,Y
9037,1989,8,2,16,Y
9037,1989,8,3,13.1,Y
9037,1989,8,4,15.5,Y
9037,1989,8,5,16.5,Y
9037,1989,8,6,16.1,Y
9037,1989,8,7,18,Y
9037,1989,8,8,19.5,Y
9037,1989,8,9,20.5,Y
9037,1989,8,10,23,Y
9037,1989,8,11,24,Y
9037,1989,8,12,23.8,Y
9037,1989,8,13,19.6,Y
9037,1989,8,14,15.4,Y
9037,1989,8,15,21,Y
9037,1989,8,16,24.1,Y
9037,1989,8,17,23.1,Y
9037,1989,8,18,18,Y
9037,1989,8,19,18.2,Y
9037,1989,8,20,18.5,Y
9037,1989,8,21,18.4,Y
9037,1989,8,22,20.2,Y
9037,1989,8,23,23.4,Y
9037,1989,8,24,18.8,Y
9037,1989,8,25,17.4,Y
9037,1989,8,26,17.5,Y
9037,1989,8,27,18.5,Y
9037,1989,8,28,16.7,Y
9037,1989,8,29,19.2,Y
9037,1989,8,30,17.2,Y
9037,1989,8,31,19.5,Y
9037,1989,9,1,20.5,Y
9037,1989,9,2,22,Y
9037,1989,9,3,26,Y
9037,1989,9,4,24.5,Y
9037,1989,9,5,21.4,Y
9037,1989,9,6,17.5,Y
9037,1989,9,7,18.4,Y
9037,1989,9,8,20.8,Y
9037,1989,9,9,20.5,Y
9037,1989,9,10,20.5,Y
9037,1989,9,11,23.2,Y
9037,1989,9,12,,
9037,1989,9,13,26.5,Y
9037,1989,9,14,23,Y
9037,1989,9,15,17,Y
9037,1989,9,16,20.5,Y
9037,1989,9,17,22,Y
9037,1989,9,18,19.4,Y
9037,1989,9,19,19.5,Y
9037,1989,9,20,20,Y
9037,1989,9,21,20.6,Y
9037,1989,9,22,21,Y
9037,1989,9,23,21,Y
9037,1989,9,24,17.5,Y
9037,1989,9,25,22,Y
9037,1989,9,26,27.5,Y
9037,1989,9,27,21.6,Y
9037,1989,9,28,19.5,Y
9037,1989,9,29,20.1,Y
9037,1989,9,30,19.2,Y
9037,1989,10,1,23.8,Y
9037,1989,10,2,17.2,Y
9037,1989,10,3,17.6,Y
9037,1989,10,4,21.2,Y
9037,1989,10,5,21,Y
9037,1989,10,6,19.5,Y
9037,1989,10,7,19.5,Y
9037,1989,10,8,20.4,Y
9037,1989,10,9,22.5,Y
9037,1989,10,10,22,Y
9037,1989,10,11,21,Y
9037,1989,10,12,22.4,Y
9037,1989,10,13,,
9037,1989,10,14,23,Y
9037,1989,10,15,24.5,Y
9037,1989,10,16,23.1,Y
9037,1989,10,17,22,Y
9037,1989,10,18,22,Y
9037,1989,10,19,21.6,Y
9037,1989,10,20,23,Y
9037,1989,10,21,21.2,Y
9037,1989,10,22,25,Y
9037,1989,10,23,28.1,Y
9037,1989,10,24,23,Y
9037,1989,10,25,17.8,Y
9037,1989,10,26,20.6,Y
9037,1989,10,27,25,Y
9037,1989,10,28,23.5,Y
9037,1989,10,29,17,Y
9037,1989,10,30,19.7,Y
9037,1989,10,31,25.6,Y
9037,1989,11,1,31.5,Y
9037,1989,11,2,33.5,Y
9037,1989,11,3,22,Y
9037,1989,11,4,24.3,Y
9037,1989,11,5,28,Y
9037,1989,11,6,31.5,Y
9037,1989,11,7,34,Y
9037,1989,11,8,32,Y
9037,1989,11,9,27,Y
9037,1989,11,10,25.6,Y
9037,1989,11,11,22.7,Y
9037,1989,11,12,25,Y
9037,1989,11,13,23.1,Y
9037,1989,11,14,27.6,Y
9037,1989,11,15,29.1,Y
9037,1989,11,16,30.2,Y
9037,1989,11,17,32,Y
9037,1989,11,18,34,Y
9037,1989,11,19,36,Y
9037,1989,11,20,40.5,Y
9037,1989,11,21,29.5,Y
9037,1989,11,22,25.5,Y
9037,1989,11,23,32.5,Y
9037,1989,11,24,35,Y
9037,1989,11,25,30.6,Y
9037,1989,11,26,28.9,Y
9037,1989,11,27,25,Y
9037,1989,11,28,31.5,Y
9037,1989,11,29,31.5,Y
9037,1989,11,30,25.5,Y
9037,1989,12,1,27,Y
9037,1989,12,2,31.5,Y
9037,1989,12,3,32.5,Y
9037,1989,12,4,29.5,Y
9037,1989,12,5,34.6,Y
9037,1989,12,6,35,Y
9037,1989,12,7,29.6,Y
9037,1989,12,8,26,Y
9037,1989,12,9,29.5,Y
9037,1989,12,10,29.5,Y
9037,1989,12,11,32.6,Y
9037,1989,12,12,33.6,Y
9037,1989,12,13,35.5,Y
9037,1989,12,14,40,Y
9037,1989,12,15,29.4,Y
9037,1989,12,16,24.3,Y
9037,1989,12,17,28.2,Y
9037,1989,12,18,33,Y
9037,1989,12,19,35.2,Y
9037,1989,12,20,40,Y
9037,1989,12,21,27.8,Y
9037,1989,12,22,25.7,Y
9037,1989,12,23,25.6,Y
9037,1989,12,24,25.1,Y
9037,1989,12,25,32.2,Y
9037,1989,12,26,41.2,Y
9037,1989,12,27,27.8,Y
9037,1989,12,28,29,Y
9037,1989,12,29,28,Y
9037,1989,12,30,26.1,Y
9037,1989,12,31,33.5,Y
9037,1990,1,1,31,Y
9037,1990,1,2,28,Y
9037,1990,1,3,33,Y
9037,1990,1,4,37.5,Y
9037,1990,1,5,27.6,Y
9037,1990,1,6,32.5,Y
9037,1990,1,7,34.6,Y
9037,1990,1,8,40.5,Y
9037,1990,1,9,24.5,Y
9037,1990,1,10,,
9037,1990,1,11,29.5,N
9037,1990,1,12,37,Y
9037,1990,1,13,41,Y
9037,1990,1,14,38.6,Y
9037,1990,1,15,28,Y
9037,1990,1,16,29.6,Y
9037,1990,1,17,33.1,Y
9037,1990,1,18,37,Y
9037,1990,1,19,38.5,Y
9037,1990,1,20,39.5,Y
9037,1990,1,21,37.2,Y
9037,1990,1,22,32,Y
9037,1990,1,23,27.8,Y
9037,1990,1,24,31.8,Y
9037,1990,1,25,36,Y
9037,1990,1,26,32,Y
9037,1990,1,27,26.5,Y
9037,1990,1,28,19.5,Y
9037,1990,1,29,,
9037,1990,1,30,24.5,N
9037,1990,1,31,37.8,Y
9037,1990,2,1,31.5,Y
9037,1990,2,2,32.7,Y
9037,1990,2,3,32.2,Y
9037,1990,2,4,33.5,Y
9037,1990,2,5,34.6,Y
9037,1990,2,6,36.5,Y
9037,1990,2,7,37.6,Y
9037,1990,2,8,36.2,Y
9037,1990,2,9,31,Y
9037,1990,2,10,33.5,Y
9037,1990,2,11,31.5,Y
9037,1990,2,12,26.4,Y
9037,1990,2,13,27.6,Y
9037,1990,2,14,25,Y
9037,1990,2,15,21.5,Y
9037,1990,2,16,24.5,Y
9037,1990,2,17,27.5,Y
9037,1990,2,18,33.2,Y
9037,1990,2,19,,
9037,1990,2,20,35.5,N
9037,1990,2,21,35.6,Y
9037,1990,2,22,32.5,Y
9037,1990,2,23,36.3,Y
9037,1990,2,24,36,Y
9037,1990,2,25,36.9,Y
9037,1990,2,26,38.2,Y
9037,1990,2,27,39.2,Y
9037,1990,2,28,37.8,Y
9037,1990,3,1,32.8,Y
9037,1990,3,2,29,Y
9037,1990,3,3,36.2,Y
9037,1990,3,4,34,Y
9037,1990,3,5,42.5,Y
9037,1990,3,6,33,Y
9037,1990,3,7,31,Y
9037,1990,3,8,27.4,Y
9037,1990,3,9,32.1,Y
9037,1990,3,10,30.1,Y
9037,1990,3,11,37,Y
9037,1990,3,12,27.4,Y
9037,1990,3,13,31.2,Y
9037,1990,3,14,31.2,Y
9037,1990,3,15,33,Y
9037,1990,3,16,29.7,Y
9037,1990,3,17,31.5,Y
9037,1990,3,18,36.1,Y
9037,1990,3,19,32.3,Y
9037,1990,3,20,32,Y
9037,1990,3,21,29.5,Y
9037,1990,3,22,26.7,Y
9037,1990,3,23,29,Y
9037,1990,3,24,32,Y
9037,1990,3,25,26.1,Y
9037,1990,3,26,18.8,Y
9037,1990,3,27,24.5,Y
9037,1990,3,28,31.7,Y
9037,1990,3,29,35.8,Y
9037,1990,3,30,31,Y
9037,1990,3,31,37.5,Y
9037,1990,4,1,34.8,Y
9037,1990,4,2,27,Y
9037,1990,4,3,24.7,Y
9037,1990,4,4,23.4,Y
9037,1990,4,5,22.6,Y
9037,1990,4,6,25.7,Y
9037,1990,4,7,29.4,Y
9037,1990,4,8,32.5,Y
9037,1990,4,9,31.5,Y
9037,1990,4,10,27.6,Y
9037,1990,4,11,,
9037,1990,4,12,25.5,N
9037,1990,4,13,20.5,Y
9037,1990,4,14,24.2,Y
9037,1990,4,15,25,Y
9037,1990,4,16,26.1,Y
9037,1990,4,17,28,Y
9037,1990,4,18,29.5,Y
9037,1990,4,19,27.5,Y
9037,1990,4,20,24.3,Y
9037,1990,4,21,26,Y
9037,1990,4,22,21.5,Y
9037,1990,4,23,22.5,Y
9037,1990,4,24,23,Y
9037,1990,4,25,25.5,Y
9037,1990,4,26,24.6,Y
9037,1990,4,27,22,Y
9037,1990,4,28,22.5,Y
9037,1990,4,29,23.4,Y
9037,1990,4,30,24,Y
9037,1990,5,1,25,Y
9037,1990,5,2,30.2,Y
9037,1990,5,3,22.3,Y
9037,1990,5,4,20.5,Y
9037,1990,5,5,20.8,Y
9037,1990,5,6,25.4,Y
9037,1990,5,7,,
9037,1990,5,8,25.1,N
9037,1990,5,9,,
9037,1990,5,10,24.8,N
9037,1990,5,11,25.5,Y
9037,1990,5,12,23.5,Y
9037,1990,5,13,18.9,Y
9037,1990,5,14,18,Y
9037,1990,5,15,20,Y
9037,1990,5,16,22,Y
9037,1990,5,17,23,Y
9037,1990,5,18,20.5,Y
9037,1990,5,19,21.5,Y
9037,1990,5,20,18,Y
9037,1990,5,21,20,Y
9037,1990,5,22,20.5,Y
9037,1990,5,23,21.1,Y
9037,1990,5,24,21,Y
9037,1990,5,25,23.7,Y
9037,1990,5,26,19,Y
9037,1990,5,27,19,Y
9037,1990,5,28,17.1,Y
9037,1990,5,29,17,Y
9037,1990,5,30,18.6,Y
9037,1990,5,31,19.4,Y
9037,1990,6,1,19.1,Y
9037,1990,6,2,21.2,Y
9037,1990,6,3,20,Y
9037,1990,6,4,22.2,Y
9037,1990,6,5,23.5,Y
9037,1990,6,6,16.5,Y
9037,1990,6,7,17.7,Y
9037,1990,6,8,18.5,Y
9037,1990,6,9,18.3,Y
9037,1990,6,10,19,Y
9037,1990,6,11,17.1,Y
9037,1990,6,12,18.6,Y
9037,1990,6,13,18.4,Y
9037,1990,6,14,16,Y
9037,1990,6,15,15.7,Y
9037,1990,6,16,15.8,Y
9037,1990,6,17,17.5,Y
9037,1990,6,18,17.3,Y
9037,1990,6,19,15.6,Y
9037,1990,6,20,18.5,Y
9037,1990,6,21,18.5,Y
9037,1990,6,22,19.5,Y
9037,1990,6,23,17.5,Y
9037,1990,6,24,15.5,Y
9037,1990,6,25,15,Y
9037,1990,6,26,15.9,Y
9037,1990,6,27,15.5,Y
9037,1990,6,28,17.4,Y
9037,1990,6,29,17.5,Y
9037,1990,6,30,13.5,Y
9037,1990,7,1,14.6,Y
9037,1990,7,2,16.5,Y
9037,1990,7,3,17.5,Y
9037,1990,7,4,18.1,Y
9037,1990,7,5,18,Y
9037,1990,7,6,19.5,Y
9037,1990,7,7,19,Y
9037,1990,7,8,20.5,Y
9037,1990,7,9,21.6,Y
9037,1990,7,10,17.8,Y
9037,1990,7,11,16.7,Y
9037,1990,7,12,15.5,Y
9037,1990,7,13,16.6,Y
9037,1990,7,14,17,Y
9037,1990,7,15,17.4,Y
9037,1990,7,16,16,Y
9037,1990,7,17,15.3,Y
9037,1990,7,18,14.5,Y
9037,1990,7,19,17.5,Y
9037,1990,7,20,19.5,Y
9037,1990,7,21,16.6,Y
9037,1990,7,22,15.8,Y
9037,1990,7,23,13,Y
9037,1990,7,24,14,Y
9037,1990,7,25,12.5,Y
9037,1990,7,26,14.1,Y
9037,1990,7,27,15.5,Y
9037,1990,7,28,16,Y
9037,1990,7,29,17,Y
9037,1990,7,30,17.5,Y
9037,1990,7,31,20,Y
9037,1990,8,1,19.5,Y
9037,1990,8,2,16.1,Y
9037,1990,8,3,17,Y
9037,1990,8,4,16,Y
9037,1990,8,5,14.5,Y
9037,1990,8,6,14.5,Y
9037,1990,8,7,16.2,Y
9037,1990,8,8,16,Y
9037,1990,8,9,17.5,Y
9037,1990,8,10,15.5,Y
9037,1990,8,11,18,Y
9037,1990,8,12,17.5,Y
9037,1990,8,13,16.2,Y
9037,1990,8,14,15.5,Y
9037,1990,8,15,17.1,Y
9037,1990,8,16,14,Y
9037,1990,8,17,14,Y
9037,1990,8,18,16.1,Y
9037,1990,8,19,15.2,Y
9037,1990,8,20,16,Y
9037,1990,8,21,15.1,Y
9037,1990,8,22,,
9037,1990,8,23,,
9037,1990,8,24,17,N
9037,1990,8,25,15,Y
9037,1990,8,26,19,Y
9037,1990,8,27,,
9037,1990,8,28,18.5,N
9037,1990,8,29,17.5,Y
9037,1990,8,30,18,Y
9037,1990,8,31,,
9037,1990,9,1,,
9037,1990,9,2,,
9037,1990,9,3,26,N
9037,1990,9,4,26.6,Y
9037,1990,9,5,27,Y
9037,1990,9,6,28.5,Y
9037,1990,9,7,,
9037,1990,9,8,,
9037,1990,9,9,18.5,N
9037,1990,9,10,14.5,Y
9037,1990,9,11,,
9037,1990,9,12,22.6,N
9037,1990,9,13,24.5,Y
9037,1990,9,14,,
9037,1990,9,15,,
9037,1990,9,16,26.6,N
9037,1990,9,17,17,Y
9037,1990,9,18,17.5,Y
9037,1990,9,19,18.3,Y
9037,1990,9,20,16.2,Y
9037,1990,9,21,,
9037,1990,9,22,,
9037,1990,9,23,,
9037,1990,9,24,15.4,N
9037,1990,9,25,16.1,Y
9037,1990,9,26,22,Y
9037,1990,9,27,26.1,Y
9037,1990,9,28,,
9037,1990,9,29,,
9037,1990,9,30,,
9037,1990,10,1,,
9037,1990,10,2,21.5,N
9037,1990,10,3,22.6,Y
9037,1990,10,4,22.4,Y
9037,1990,10,5,,
9037,1990,10,6,,
9037,1990,10,7,,
9037,1990,10,8,23.8,N
9037,1990,10,9,19.8,Y
9037,1990,10,10,20,Y
9037,1990,10,11,23.6,Y
9037,1990,10,12,,
9037,1990,10,13,,
9037,1990,10,14,,
9037,1990,10,15,,
9037,1990,10,16,,
9037,1990,10,17,,
9037,1990,10,18,,
9037,1990,10,19,,
9037,1990,10,20,,
9037,1990,10,21,,
9037,1990,10,22,34.5,N
9037,1990,10,23,34.6,Y
9037,1990,10,24,24.1,Y
9037,1990,10,25,24.5,Y
9037,1990,10,26,,
9037,1990,10,27,,
9037,1990,10,28,,
9037,1990,10,29,19.8,N
9037,1990,10,30,21.5,Y
9037,1990,10,31,23.5,Y
9037,1990,11,1,25.5,Y
9037,1990,11,2,,
9037,1990,11,3,,
9037,1990,11,4,,
9037,1990,11,5,25.6,N
9037,1990,11,6,25,Y
9037,1990,11,7,24.5,Y
9037,1990,11,8,27.9,Y
9037,1990,11,9,,
9037,1990,11,10,,
9037,1990,11,11,,
9037,1990,11,12,24.2,N
9037,1990,11,13,23,Y
9037,1990,11,14,25.8,Y
9037,1990,11,15,29.5,Y
9037,1990,11,16,,
9037,1990,11,17,,
9037,1990,11,18,,
9037,1990,11,19,23.5,N
9037,1990,11,20,21.7,Y
9037,1990,11,21,23,Y
9037,1990,11,22,28.3,Y
9037,1990,11,23,,
9037,1990,11,24,,
9037,1990,11,25,,
9037,1990,11,26,28.8,N
9037,1990,11,27,31.5,Y
9037,1990,11,28,31.8,Y
9037,1990,11,29,32.7,Y
9037,1990,11,30,,
9037,1990,12,1,,
9037,1990,12,2,,
9037,1990,12,3,24.5,N
9037,1990,12,4,21.8,Y
9037,1990,12,5,24.2,Y
9037,1990,12,6,28.2,Y
9037,1990,12,7,,
9037,1990,12,8,,
9037,1990,12,9,,
9037,1990,12,10,,
9037,1990,12,11,38.3,N
9037,1990,12,12,,
9037,1990,12,13,40,N
9037,1990,12,14,,
9037,1990,12,15,,
9037,1990,12,16,,
9037,1990,12,17,,
9037,1990,12,18,,
9037,1990,12,19,31.4,N
9037,1990,12,20,28.5,Y
9037,1990,12,21,,
9037,1990,12,22,,
9037,1990,12,23,,
9037,1990,12,24,32.5,N
9037,1990,12,25,36.5,Y
9037,1990,12,26,28.5,Y
9037,1990,12,27,,
9037,1990,12,28,,
9037,1990,12,29,,
9037,1990,12,30,,
9037,1990,12,31,32,N
9037,1991,1,1,30,Y
9037,1991,1,2,24.3,Y
9037,1991,1,3,25.6,Y
9037,1991,1,4,,
9037,1991,1,5,,
9037,1991,1,6,,
9037,1991,1,7,38.3,N
9037,1991,1,8,30.8,Y
9037,1991,1,9,30,Y
9037,1991,1,10,32.8,Y
9037,1991,1,11,,
9037,1991,1,12,,
9037,1991,1,13,,
9037,1991,1,14,31,N
9037,1991,1,15,36.5,Y
9037,1991,1,16,43,Y
9037,1991,1,17,40.8,Y
9037,1991,1,18,,
9037,1991,1,19,,
9037,1991,1,20,,
9037,1991,1,21,27.6,N
9037,1991,1,22,31.2,Y
9037,1991,1,23,33.4,Y
9037,1991,1,24,,
9037,1991,1,25,,
9037,1991,1,26,,
9037,1991,1,27,,
9037,1991,1,28,,
9037,1991,1,29,43.1,N
9037,1991,1,30,44.6,Y
9037,1991,1,31,45,Y
9037,1991,2,1,,
9037,1991,2,2,,
9037,1991,2,3,,
9037,1991,2,4,32.5,N
9037,1991,2,5,32.5,Y
9037,1991,2,6,35.5,Y
9037,1991,2,7,38,Y
9037,1991,2,8,,
9037,1991,2,9,,
9037,1991,2,10,,
9037,1991,2,11,,
9037,1991,2,12,36.9,N
9037,1991,2,13,,
9037,1991,2,14,,
9037,1991,2,15,,
9037,1991,2,16,,
9037,1991,2,17,,
9037,1991,2,18,,
9037,1991,2,19,,
9037,1991,2,20,43,N
9037,1991,2,21,41.5,Y
9037,1991,2,22,,
9037,1991,2,23,,
9037,1991,2,24,44.5,N
9037,1991,2,25,21,Y
9037,1991,2,26,,
9037,1991,2,27,40.7,N
9037,1991,2,28,41.9,Y
9037,1991,3,1,,
9037,1991,3,2,,
9037,1991,3,3,,
9037,1991,3,4,,
9037,1991,3,5,34.5,N
9037,1991,3,6,27.3,Y
9037,1991,3,7,29,Y
9037,1991,3,8,,
9037,1991,3,9,,
9037,1991,3,10,,
9037,1991,3,11,37.5,N
9037,1991,3,12,35.6,Y
9037,1991,3,13,,
9037,1991,3,14,,
9037,1991,3,15,,
9037,1991,3,16,31,N
9037,1991,3,17,,
9037,1991,3,18,31,N
9037,1991,3,19,34,Y
9037,1991,3,20,37.3,Y
9037,1991,3,21,33,Y
9037,1991,3,22,,
9037,1991,3,23,,
9037,1991,3,24,,
9037,1991,3,25,,
9037,1991,3,26,26.7,N
9037,1991,3,27,,
9037,1991,3,28,,
9037,1991,3,29,,
9037,1991,3,30,,
9037,1991,3,31,,
9037,1991,4,1,,
9037,1991,4,2,,
9037,1991,4,3,,
9037,1991,4,4,,
9037,1991,4,5,,
9037,1991,4,6,,
9037,1991,4,7,,
9037,1991,4,8,29.4,N
9037,1991,4,9,24.4,Y
9037,1991,4,10,20,Y
9037,1991,4,11,20.6,Y
9037,1991,4,12,,
9037,1991,4,13,,
9037,1991,4,14,,
9037,1991,4,15,33,N
9037,1991,4,16,34.1,Y
9037,1991,4,17,34,Y
9037,1991,4,18,35.3,Y
9037,1991,4,19,,
9037,1991,4,20,,
9037,1991,4,21,,
9037,1991,4,22,25.5,N
9037,1991,4,23,23.5,Y
9037,1991,4,24,,
9037,1991,4,25,,
9037,1991,4,26,,
9037,1991,4,27,,
9037,1991,4,28,,
9037,1991,4,29,24.5,N
9037,1991,4,30,24.8,Y
9037,1991,5,1,25.4,Y
9037,1991,5,2,30.5,Y
9037,1991,5,3,,
9037,1991,5,4,,
9037,1991,5,5,,
9037,1991,5,6,21.3,N
9037,1991,5,7,23.5,Y
9037,1991,5,8,,
9037,1991,5,9,,
9037,1991,5,10,,
