Station,Year,Month,Day,Max Temp (C),Quality
68228,2008,9,6,14.7,Y
68228,2008,9,7,16.4,Y
68228,2008,9,8,15.8,Y
68228,2008,9,9,13.8,Y
68228,2008,9,10,15.1,Y
68228,2008,9,11,19.1,Y
68228,2008,9,12,24,Y
68228,2008,9,13,29.4,Y
68228,2008,9,14,21.3,Y
68228,2008,9,15,26.2,Y
68228,2008,9,16,18.6,Y
68228,2008,9,17,16,Y
68228,2008,9,18,19.4,Y
68228,2008,9,19,24.5,Y
68228,2008,9,20,30.5,Y
68228,2008,9,21,20.2,Y
68228,2008,9,22,28.9,Y
68228,2008,9,23,16.9,Y
68228,2008,9,24,18.3,Y
68228,2008,9,25,19,Y
68228,2008,9,26,22.1,Y
68228,2008,9,27,23.5,Y
68228,2008,9,28,33,Y
68228,2008,9,29,17.7,Y
68228,2008,9,30,18.5,Y
68228,2008,10,1,22,Y
68228,2008,10,2,28.2,Y
68228,2008,10,3,34.7,Y
68228,2008,10,4,19.3,Y
68228,2008,10,5,20.3,Y
68228,2008,10,6,24.7,Y
68228,2008,10,7,17,Y
68228,2008,10,8,18.4,Y
68228,2008,10,9,19.2,Y
68228,2008,10,10,21.1,Y
68228,2008,10,11,20.2,Y
68228,2008,10,12,21.7,Y
68228,2008,10,13,28.3,Y
68228,2008,10,14,18.3,Y
68228,2008,10,15,17,Y
68228,2008,10,16,19.1,Y
68228,2008,10,17,23,Y
68228,2008,10,18,24.1,Y
68228,2008,10,19,24,Y
68228,2008,10,20,19.1,Y
68228,2008,10,21,16.5,Y
68228,2008,10,22,14.6,Y
68228,2008,10,23,15.6,Y
68228,2008,10,24,18.7,Y
68228,2008,10,25,22.1,Y
68228,2008,10,26,25.3,Y
68228,2008,10,27,28.2,Y
68228,2008,10,28,21.1,Y
68228,2008,10,29,18.5,Y
68228,2008,10,30,25.5,Y
68228,2008,10,31,36,Y
68228,2008,11,1,18.5,Y
68228,2008,11,2,22.6,Y
68228,2008,11,3,29.5,Y
68228,2008,11,4,17.4,Y
68228,2008,11,5,22.5,Y
68228,2008,11,6,24.7,Y
68228,2008,11,7,21.2,Y
68228,2008,11,8,23.1,Y
68228,2008,11,9,22,Y
68228,2008,11,10,23.4,Y
68228,2008,11,11,22.9,Y
68228,2008,11,12,24.4,Y
68228,2008,11,13,23.2,Y
68228,2008,11,14,23.9,Y
68228,2008,11,15,19.2,Y
68228,2008,11,16,18.4,Y
68228,2008,11,17,20.9,Y
68228,2008,11,18,22.1,Y
68228,2008,11,19,21.8,Y
68228,2008,11,20,28.5,Y
68228,2008,11,21,24.4,Y
68228,2008,11,22,18.5,Y
68228,2008,11,23,18.5,Y
68228,2008,11,24,19.3,Y
68228,2008,11,25,18.7,Y
68228,2008,11,26,21,Y
68228,2008,11,27,22.6,Y
68228,2008,11,28,,
68228,2008,11,29,,
68228,2008,11,30,,
68228,2008,12,1,,
68228,2008,12,2,,
68228,2008,12,3,27.4,N
68228,2008,12,4,21.5,Y
68228,2008,12,5,27.7,Y
68228,2008,12,6,32.5,Y
68228,2008,12,7,23.6,Y
68228,2008,12,8,21.9,Y
68228,2008,12,9,23.4,Y
68228,2008,12,10,20.2,Y
68228,2008,12,11,18.5,Y
68228,2008,12,12,22.8,Y
68228,2008,12,13,31.6,Y
68228,2008,12,14,25,Y
68228,2008,12,15,20.7,Y
68228,2008,12,16,23.1,Y
68228,2008,12,17,23.1,Y
68228,2008,12,18,29,Y
68228,2008,12,19,23.8,Y
68228,2008,12,20,19,Y
68228,2008,12,21,21.6,Y
68228,2008,12,22,22.9,Y
68228,2008,12,23,24.4,Y
68228,2008,12,24,19.5,Y
68228,2008,12,25,22.9,Y
68228,2008,12,26,24.7,Y
68228,2008,12,27,24.1,Y
68228,2008,12,28,24.6,Y
68228,2008,12,29,22.2,Y
68228,2008,12,30,27.7,Y
68228,2008,12,31,29,Y
68228,2009,1,1,32.3,Y
68228,2009,1,2,19.9,Y
68228,2009,1,3,22.1,Y
68228,2009,1,4,23.8,Y
68228,2009,1,5,25.4,Y
68228,2009,1,6,24.6,Y
68228,2009,1,7,32.8,Y
68228,2009,1,8,20.1,Y
68228,2009,1,9,21.3,Y
68228,2009,1,10,23.4,Y
68228,2009,1,11,24.2,Y
68228,2009,1,12,23.4,Y
68228,2009,1,13,24.7,Y
68228,2009,1,14,30.8,Y
68228,2009,1,15,27.2,Y
68228,2009,1,16,24.3,Y
68228,2009,1,17,20.3,Y
68228,2009,1,18,23.9,Y
68228,2009,1,19,24.4,Y
68228,2009,1,20,26.6,Y
68228,2009,1,21,27.7,Y
68228,2009,1,22,32.6,Y
68228,2009,1,23,28.2,Y
68228,2009,1,24,40.1,Y
68228,2009,1,25,24.5,Y
68228,2009,1,26,24.8,Y
68228,2009,1,27,22.8,Y
68228,2009,1,28,24.9,Y
68228,2009,1,29,26,Y
68228,2009,1,30,26.2,Y
68228,2009,1,31,25.8,Y
68228,2009,2,1,24.6,Y
68228,2009,2,2,26.4,Y
68228,2009,2,3,24.6,Y
68228,2009,2,4,26.3,Y
68228,2009,2,5,26.8,Y
68228,2009,2,6,27.7,Y
68228,2009,2,7,26.5,Y
68228,2009,2,8,25,Y
68228,2009,2,9,20.6,Y
68228,2009,2,10,18.8,Y
68228,2009,2,11,21.4,Y
68228,2009,2,12,21,Y
68228,2009,2,13,21.3,Y
68228,2009,2,14,20.3,Y
68228,2009,2,15,21.4,Y
68228,2009,2,16,22.1,Y
68228,2009,2,17,22,Y
68228,2009,2,18,24.8,Y
68228,2009,2,19,25.6,Y
68228,2009,2,20,24.9,Y
68228,2009,2,21,22.5,Y
68228,2009,2,22,24.4,Y
68228,2009,2,23,25.8,Y
68228,2009,2,24,25.2,Y
68228,2009,2,25,23.8,Y
68228,2009,2,26,22.7,Y
68228,2009,2,27,23.3,Y
68228,2009,2,28,25.1,Y
68228,2009,3,1,25.3,Y
68228,2009,3,2,25.3,Y
68228,2009,3,3,26,Y
68228,2009,3,4,25.4,Y
68228,2009,3,5,23.6,Y
68228,2009,3,6,21.8,Y
68228,2009,3,7,23.8,Y
68228,2009,3,8,21.4,Y
68228,2009,3,9,23.8,Y
68228,2009,3,10,25,Y
68228,2009,3,11,24.4,Y
68228,2009,3,12,24.4,Y
68228,2009,3,13,23.7,Y
68228,2009,3,14,24.7,Y
68228,2009,3,15,24.5,Y
68228,2009,3,16,25.4,Y
68228,2009,3,17,22.1,Y
68228,2009,3,18,23.7,Y
68228,2009,3,19,24.6,Y
68228,2009,3,20,24.6,Y
68228,2009,3,21,24.9,Y
68228,2009,3,22,26.4,Y
68228,2009,3,23,24.1,Y
68228,2009,3,24,23.5,Y
68228,2009,3,25,24,Y
68228,2009,3,26,23.3,Y
68228,2009,3,27,20.2,Y
68228,2009,3,28,22.9,Y
68228,2009,3,29,24,Y
68228,2009,3,30,23.2,Y
68228,2009,3,31,21.1,Y
68228,2009,4,1,22.3,Y
68228,2009,4,2,22.3,Y
68228,2009,4,3,22.9,Y
68228,2009,4,4,19.5,Y
68228,2009,4,5,22.2,Y
68228,2009,4,6,18.9,Y
68228,2009,4,7,19.2,Y
68228,2009,4,8,20.3,Y
68228,2009,4,9,22,Y
68228,2009,4,10,23.1,Y
68228,2009,4,11,21.8,Y
68228,2009,4,12,23.1,Y
68228,2009,4,13,20.3,Y
68228,2009,4,14,22.9,Y
68228,2009,4,15,29,Y
68228,2009,4,16,22.7,Y
68228,2009,4,17,21,Y
68228,2009,4,18,21.2,Y
68228,2009,4,19,18.7,Y
68228,2009,4,20,18.6,Y
68228,2009,4,21,19.5,Y
68228,2009,4,22,20.3,Y
68228,2009,4,23,20.6,Y
68228,2009,4,24,22,Y
68228,2009,4,25,23,Y
68228,2009,4,26,19.3,Y
68228,2009,4,27,18.2,Y
68228,2009,4,28,20.5,Y
68228,2009,4,29,15.6,Y
68228,2009,4,30,17.1,Y
68228,2009,5,1,20.9,Y
68228,2009,5,2,19.4,Y
68228,2009,5,3,19.3,Y
68228,2009,5,4,22.3,Y
68228,2009,5,5,19.3,Y
68228,2009,5,6,21.7,Y
68228,2009,5,7,20,Y
68228,2009,5,8,18.9,Y
68228,2009,5,9,20.4,Y
68228,2009,5,10,18.1,Y
68228,2009,5,11,18.9,Y
68228,2009,5,12,18.6,Y
68228,2009,5,13,21.3,Y
68228,2009,5,14,20.5,Y
68228,2009,5,15,21.5,Y
68228,2009,5,16,21.7,Y
68228,2009,5,17,18.2,Y
68228,2009,5,18,19.3,Y
68228,2009,5,19,20.8,Y
68228,2009,5,20,19.6,Y
68228,2009,5,21,19.4,Y
68228,2009,5,22,19.8,Y
68228,2009,5,23,20.2,Y
68228,2009,5,24,20.1,Y
68228,2009,5,25,20.8,Y
68228,2009,5,26,,
68228,2009,5,27,18.6,N
68228,2009,5,28,16.4,Y
68228,2009,5,29,16,Y
68228,2009,5,30,18,Y
68228,2009,5,31,18.4,Y
68228,2009,6,1,17.9,Y
68228,2009,6,2,17.3,Y
68228,2009,6,3,18.9,Y
68228,2009,6,4,20.4,Y
68228,2009,6,5,20.5,Y
68228,2009,6,6,18.8,Y
68228,2009,6,7,19.1,Y
68228,2009,6,8,18.1,Y
68228,2009,6,9,15,Y
68228,2009,6,10,13.8,Y
68228,2009,6,11,16,Y
68228,2009,6,12,15.9,Y
68228,2009,6,13,17.5,Y
68228,2009,6,14,15.6,Y
68228,2009,6,15,18.2,Y
68228,2009,6,16,15.1,Y
68228,2009,6,17,15.6,Y
68228,2009,6,18,17,Y
68228,2009,6,19,18.1,Y
68228,2009,6,20,18.1,Y
68228,2009,6,21,19.2,Y
68228,2009,6,22,18.7,Y
68228,2009,6,23,19.1,Y
68228,2009,6,24,17.4,Y
68228,2009,6,25,16.6,Y
68228,2009,6,26,18.8,Y
68228,2009,6,27,17.6,Y
68228,2009,6,28,18.9,Y
68228,2009,6,29,21.3,Y
68228,2009,6,30,20.3,Y
68228,2009,7,1,20.1,Y
68228,2009,7,2,17.8,Y
68228,2009,7,3,15.5,Y
68228,2009,7,4,17,Y
68228,2009,7,5,16,Y
68228,2009,7,6,15.7,Y
68228,2009,7,7,13.9,Y
68228,2009,7,8,15.4,Y
68228,2009,7,9,15.6,Y
68228,2009,7,10,16.4,Y
68228,2009,7,11,17.4,Y
68228,2009,7,12,17.9,Y
68228,2009,7,13,18.1,Y
68228,2009,7,14,16.3,Y
68228,2009,7,15,15.5,Y
68228,2009,7,16,13.2,Y
68228,2009,7,17,15.1,Y
68228,2009,7,18,18.5,Y
68228,2009,7,19,19.5,Y
68228,2009,7,20,20.3,Y
68228,2009,7,21,21.3,Y
68228,2009,7,22,23.8,Y
68228,2009,7,23,17,Y
68228,2009,7,24,15.6,Y
68228,2009,7,25,16.7,Y
68228,2009,7,26,14.8,Y
68228,2009,7,27,18.2,Y
68228,2009,7,28,17.9,Y
68228,2009,7,29,19.3,Y
68228,2009,7,30,17.4,Y
68228,2009,7,31,19.7,Y
68228,2009,8,1,19.2,Y
68228,2009,8,2,18.6,Y
68228,2009,8,3,19.9,Y
68228,2009,8,4,18.3,Y
68228,2009,8,5,17.7,Y
68228,2009,8,6,19.9,Y
68228,2009,8,7,21.9,Y
68228,2009,8,8,14.5,Y
68228,2009,8,9,17,Y
68228,2009,8,10,16.7,Y
68228,2009,8,11,18.3,Y
68228,2009,8,12,19.3,Y
68228,2009,8,13,20.3,Y
68228,2009,8,14,18.9,Y
68228,2009,8,15,20.1,Y
68228,2009,8,16,23.8,Y
68228,2009,8,17,20.8,Y
68228,2009,8,18,17,Y
68228,2009,8,19,19.6,Y
68228,2009,8,20,20.1,Y
68228,2009,8,21,24.3,Y
68228,2009,8,22,19.9,Y
68228,2009,8,23,22.6,Y
68228,2009,8,24,24.9,Y
68228,2009,8,25,18.5,Y
68228,2009,8,26,20,Y
68228,2009,8,27,19.3,Y
68228,2009,8,28,24.6,Y
68228,2009,8,29,25.1,Y
68228,2009,8,30,17.5,Y
68228,2009,8,31,19.8,Y
68228,2009,9,1,20.7,Y
68228,2009,9,2,18.3,Y
68228,2009,9,3,18.3,Y
68228,2009,9,4,24.4,Y
68228,2009,9,5,18.2,Y
68228,2009,9,6,18.1,Y
68228,2009,9,7,17.2,Y
68228,2009,9,8,18.5,Y
68228,2009,9,9,19.6,Y
68228,2009,9,10,19.8,Y
68228,2009,9,11,19.2,Y
68228,2009,9,12,24.4,Y
68228,2009,9,13,30.9,Y
68228,2009,9,14,17,Y
68228,2009,9,15,19.3,Y
68228,2009,9,16,20.4,Y
68228,2009,9,17,29.7,Y
68228,2009,9,18,21.3,Y
68228,2009,9,19,21,Y
68228,2009,9,20,22.2,Y
68228,2009,9,21,23.8,Y
68228,2009,9,22,30,Y
68228,2009,9,23,20.6,Y
68228,2009,9,24,22.4,Y
68228,2009,9,25,23.7,Y
68228,2009,9,26,18.2,Y
68228,2009,9,27,16.8,Y
68228,2009,9,28,20.9,Y
68228,2009,9,29,19.3,Y
68228,2009,9,30,25.1,Y
68228,2009,10,1,31.8,Y
68228,2009,10,2,18.4,Y
68228,2009,10,3,14.3,Y
68228,2009,10,4,15.7,Y
68228,2009,10,5,18.3,Y
68228,2009,10,6,17.5,Y
68228,2009,10,7,17.5,Y
68228,2009,10,8,15.8,Y
68228,2009,10,9,15.7,Y
68228,2009,10,10,16.1,Y
68228,2009,10,11,19,Y
68228,2009,10,12,22.9,Y
68228,2009,10,13,23.8,Y
68228,2009,10,14,20.9,Y
68228,2009,10,15,22.2,Y
68228,2009,10,16,20.5,Y
68228,2009,10,17,18.3,Y
68228,2009,10,18,18.5,Y
68228,2009,10,19,19.8,Y
68228,2009,10,20,26.7,Y
68228,2009,10,21,32.6,Y
68228,2009,10,22,19.7,Y
68228,2009,10,23,22,Y
68228,2009,10,24,20.1,Y
68228,2009,10,25,19.8,Y
68228,2009,10,26,16.5,Y
68228,2009,10,27,19.7,Y
68228,2009,10,28,22.5,Y
68228,2009,10,29,20.8,Y
68228,2009,10,30,22.3,Y
68228,2009,10,31,21.9,Y
68228,2009,11,1,21.8,Y
68228,2009,11,2,24,Y
68228,2009,11,3,37.6,Y
68228,2009,11,4,17.5,Y
68228,2009,11,5,17.7,Y
68228,2009,11,6,20.5,Y
68228,2009,11,7,22.2,Y
68228,2009,11,8,21.6,Y
68228,2009,11,9,21.9,Y
68228,2009,11,10,21.6,Y
68228,2009,11,11,22.9,Y
68228,2009,11,12,23.4,Y
68228,2009,11,13,20.4,Y
68228,2009,11,14,23.9,Y
68228,2009,11,15,22.5,Y
68228,2009,11,16,25.5,Y
68228,2009,11,17,21.3,Y
68228,2009,11,18,22.9,Y
68228,2009,11,19,23.8,Y
68228,2009,11,20,32,Y
68228,2009,11,21,25.7,Y
68228,2009,11,22,39.4,Y
68228,2009,11,23,20.2,Y
68228,2009,11,24,23.3,Y
68228,2009,11,25,25.1,Y
68228,2009,11,26,24.6,Y
68228,2009,11,27,31.7,Y
68228,2009,11,28,25,Y
68228,2009,11,29,29.9,Y
68228,2009,11,30,21.5,Y
68228,2009,12,1,19,Y
68228,2009,12,2,20.3,Y
68228,2009,12,3,22,Y
68228,2009,12,4,21.1,Y
68228,2009,12,5,22.5,Y
68228,2009,12,6,24.2,Y
68228,2009,12,7,25.6,Y
68228,2009,12,8,25,Y
68228,2009,12,9,23,Y
68228,2009,12,10,27.2,Y
68228,2009,12,11,,
68228,2009,12,12,25.3,N
68228,2009,12,13,24.5,Y
68228,2009,12,14,21.9,Y
68228,2009,12,15,24.4,Y
68228,2009,12,16,24.9,Y
68228,2009,12,17,28,Y
68228,2009,12,18,22.3,Y
68228,2009,12,19,24.7,Y
68228,2009,12,20,23,Y
68228,2009,12,21,24.5,Y
68228,2009,12,22,26.5,Y
68228,2009,12,23,26.5,Y
68228,2009,12,24,24.9,Y
68228,2009,12,25,24.2,Y
68228,2009,12,26,19.8,Y
68228,2009,12,27,22.4,Y
68228,2009,12,28,22.5,Y
68228,2009,12,29,23.5,Y
68228,2009,12,30,24.3,Y
68228,2009,12,31,25.6,Y
68228,2010,1,1,30.3,Y
68228,2010,1,2,26,Y
68228,2010,1,3,19.7,Y
68228,2010,1,4,23,Y
68228,2010,1,5,25.7,Y
68228,2010,1,6,23.7,Y
68228,2010,1,7,23.7,Y
68228,2010,1,8,25.2,Y
68228,2010,1,9,31.6,Y
68228,2010,1,10,25.5,Y
68228,2010,1,11,25.2,Y
68228,2010,1,12,25.7,Y
68228,2010,1,13,23.4,Y
68228,2010,1,14,21,Y
68228,2010,1,15,23.6,Y
68228,2010,1,16,24.6,Y
68228,2010,1,17,22.6,Y
68228,2010,1,18,23.5,Y
68228,2010,1,19,23.1,Y
68228,2010,1,20,25.9,Y
68228,2010,1,21,26.1,Y
68228,2010,1,22,32.1,Y
68228,2010,1,23,35.9,Y
68228,2010,1,24,22.9,Y
68228,2010,1,25,24.8,Y
68228,2010,1,26,27.7,Y
68228,2010,1,27,24.8,Y
68228,2010,1,28,26.7,Y
68228,2010,1,29,25.7,Y
68228,2010,1,30,25.4,Y
68228,2010,1,31,27,Y
68228,2010,2,1,29,Y
68228,2010,2,2,26.2,Y
68228,2010,2,3,26.2,Y
68228,2010,2,4,26.2,Y
68228,2010,2,5,26.1,Y
68228,2010,2,6,21.8,Y
68228,2010,2,7,23.6,Y
68228,2010,2,8,25.1,Y
68228,2010,2,9,26.9,Y
68228,2010,2,10,26.7,Y
68228,2010,2,11,28,Y
68228,2010,2,12,29.7,Y
68228,2010,2,13,22.9,Y
68228,2010,2,14,23.3,Y
68228,2010,2,15,26.2,Y
68228,2010,2,16,24.1,Y
68228,2010,2,17,23.5,Y
68228,2010,2,18,24,Y
68228,2010,2,19,24.9,Y
68228,2010,2,20,26.3,Y
68228,2010,2,21,30.2,Y
68228,2010,2,22,30.4,Y
68228,2010,2,23,23.7,Y
68228,2010,2,24,24.1,Y
68228,2010,2,25,24.4,Y
68228,2010,2,26,25.3,Y
68228,2010,2,27,27.3,Y
68228,2010,2,28,25.4,Y
68228,2010,3,1,19.7,Y
68228,2010,3,2,22,Y
68228,2010,3,3,23.2,Y
68228,2010,3,4,24.7,Y
68228,2010,3,5,24.4,Y
68228,2010,3,6,26.6,Y
68228,2010,3,7,26,Y
68228,2010,3,8,25.4,Y
68228,2010,3,9,29.1,Y
68228,2010,3,10,20,Y
68228,2010,3,11,21.7,Y
68228,2010,3,12,23.3,Y
68228,2010,3,13,22.5,Y
68228,2010,3,14,23.3,Y
68228,2010,3,15,25,Y
68228,2010,3,16,25.3,Y
68228,2010,3,17,25.5,Y
68228,2010,3,18,26.2,Y
68228,2010,3,19,25.5,Y
68228,2010,3,20,27.3,Y
68228,2010,3,21,35.5,Y
68228,2010,3,22,23.8,Y
68228,2010,3,23,28,Y
68228,2010,3,24,24.1,Y
68228,2010,3,25,24.8,Y
68228,2010,3,26,28.9,Y
68228,2010,3,27,23.9,Y
68228,2010,3,28,25.9,Y
68228,2010,3,29,24,Y
68228,2010,3,30,21.5,Y
68228,2010,3,31,20.9,Y
68228,2010,4,1,22.5,Y
68228,2010,4,2,21.5,Y
68228,2010,4,3,21.3,Y
68228,2010,4,4,19.5,Y
68228,2010,4,5,21.1,Y
68228,2010,4,6,21.4,Y
68228,2010,4,7,23.6,Y
68228,2010,4,8,26.9,Y
68228,2010,4,9,21.6,Y
68228,2010,4,10,24.2,Y
68228,2010,4,11,26.6,Y
68228,2010,4,12,23.1,Y
68228,2010,4,13,19,Y
68228,2010,4,14,23,Y
68228,2010,4,15,22.1,Y
68228,2010,4,16,21.8,Y
68228,2010,4,17,22.7,Y
68228,2010,4,18,23,Y
68228,2010,4,19,24,Y
68228,2010,4,20,24.3,Y
68228,2010,4,21,25.2,Y
68228,2010,4,22,24,Y
68228,2010,4,23,27,Y
68228,2010,4,24,27.6,Y
68228,2010,4,25,22.3,Y
68228,2010,4,26,19.3,Y
68228,2010,4,27,19,Y
68228,2010,4,28,24.3,Y
68228,2010,4,29,24.1,Y
68228,2010,4,30,19.6,Y
68228,2010,5,1,21.6,Y
68228,2010,5,2,25.1,Y
68228,2010,5,3,21.4,Y
68228,2010,5,4,24.1,Y
68228,2010,5,5,21.3,Y
68228,2010,5,6,20.8,Y
68228,2010,5,7,22,Y
68228,2010,5,8,23,Y
68228,2010,5,9,23.9,Y
68228,2010,5,10,24.3,Y
68228,2010,5,11,25.9,Y
68228,2010,5,12,17.7,Y
68228,2010,5,13,20.5,Y
68228,2010,5,14,19.5,Y
68228,2010,5,15,20,Y
68228,2010,5,16,20.1,Y
68228,2010,5,17,19.5,Y
68228,2010,5,18,17.8,Y
68228,2010,5,19,19.2,Y
68228,2010,5,20,18.9,Y
68228,2010,5,21,18.5,Y
68228,2010,5,22,17.3,Y
68228,2010,5,23,17.7,Y
68228,2010,5,24,20.5,Y
68228,2010,5,25,18.8,Y
68228,2010,5,26,18.7,Y
68228,2010,5,27,17.3,Y
68228,2010,5,28,19.7,Y
68228,2010,5,29,17.4,Y
68228,2010,5,30,18.5,Y
68228,2010,5,31,19.2,Y
68228,2010,6,1,18.5,Y
68228,2010,6,2,18.1,Y
68228,2010,6,3,18.9,Y
68228,2010,6,4,18.9,Y
68228,2010,6,5,19.1,Y
68228,2010,6,6,17.4,Y
68228,2010,6,7,15.4,Y
68228,2010,6,8,18.3,Y
68228,2010,6,9,15.8,Y
68228,2010,6,10,15.4,Y
68228,2010,6,11,17.4,Y
68228,2010,6,12,14.9,Y
68228,2010,6,13,15.6,Y
68228,2010,6,14,16.9,Y
68228,2010,6,15,18.5,Y
68228,2010,6,16,20.1,Y
68228,2010,6,17,19.6,Y
68228,2010,6,18,17.7,Y
68228,2010,6,19,19.5,Y
68228,2010,6,20,18.8,Y
68228,2010,6,21,16.2,Y
68228,2010,6,22,15.9,Y
68228,2010,6,23,17.2,Y
68228,2010,6,24,18.7,Y
68228,2010,6,25,20.7,Y
68228,2010,6,26,18.8,Y
68228,2010,6,27,14.3,Y
68228,2010,6,28,15.9,Y
68228,2010,6,29,15.7,Y
68228,2010,6,30,16.4,Y
68228,2010,7,1,16.9,Y
68228,2010,7,2,14.5,Y
68228,2010,7,3,14.9,Y
68228,2010,7,4,16.2,Y
68228,2010,7,5,16.3,Y
68228,2010,7,6,15.3,Y
68228,2010,7,7,16.1,Y
68228,2010,7,8,15.3,Y
68228,2010,7,9,16.1,Y
68228,2010,7,10,18.2,Y
68228,2010,7,11,17.1,Y
68228,2010,7,12,18.2,Y
68228,2010,7,13,18.3,Y
68228,2010,7,14,17.3,Y
68228,2010,7,15,16.9,Y
68228,2010,7,16,15.5,Y
68228,2010,7,17,16.9,Y
68228,2010,7,18,18.9,Y
68228,2010,7,19,14.5,Y
68228,2010,7,20,16.1,Y
68228,2010,7,21,15,Y
68228,2010,7,22,15.1,Y
68228,2010,7,23,16.8,Y
68228,2010,7,24,16.3,Y
68228,2010,7,25,15.9,Y
68228,2010,7,26,16,Y
68228,2010,7,27,16.9,Y
68228,2010,7,28,15.4,Y
68228,2010,7,29,16.6,Y
68228,2010,7,30,19.9,Y
68228,2010,7,31,20.7,Y
68228,2010,8,1,19.8,Y
68228,2010,8,2,15.7,Y
68228,2010,8,3,15.1,Y
68228,2010,8,4,17.5,Y
68228,2010,8,5,16.4,Y
68228,2010,8,6,15.3,Y
68228,2010,8,7,14.4,Y
68228,2010,8,8,16.4,Y
68228,2010,8,9,17.6,Y
68228,2010,8,10,16.2,Y
68228,2010,8,11,17.9,Y
68228,2010,8,12,16.4,Y
68228,2010,8,13,16.2,Y
68228,2010,8,14,19.6,Y
68228,2010,8,15,20.3,Y
68228,2010,8,16,17.6,Y
68228,2010,8,17,15.8,Y
68228,2010,8,18,18.2,Y
68228,2010,8,19,23.5,Y
68228,2010,8,20,17.2,Y
68228,2010,8,21,16.4,Y
68228,2010,8,22,17.3,Y
68228,2010,8,23,16.4,Y
68228,2010,8,24,19.1,Y
68228,2010,8,25,16.6,Y
68228,2010,8,26,17.3,Y
68228,2010,8,27,18.5,Y
68228,2010,8,28,14.8,Y
68228,2010,8,29,16.4,Y
68228,2010,8,30,16.9,Y
68228,2010,8,31,20,Y
68228,2010,9,1,23.5,Y
68228,2010,9,2,16,Y
68228,2010,9,3,16.9,Y
68228,2010,9,4,19.7,Y
68228,2010,9,5,21.3,Y
68228,2010,9,6,20.6,Y
68228,2010,9,7,14.8,Y
68228,2010,9,8,15.6,Y
68228,2010,9,9,20.6,Y
68228,2010,9,10,22.6,Y
68228,2010,9,11,17.8,Y
68228,2010,9,12,20,Y
68228,2010,9,13,23.2,Y
68228,2010,9,14,16,Y
68228,2010,9,15,19.4,Y
68228,2010,9,16,20,Y
68228,2010,9,17,16.7,Y
68228,2010,9,18,18.2,Y
68228,2010,9,19,17.6,Y
68228,2010,9,20,18.5,Y
68228,2010,9,21,17.8,Y
68228,2010,9,22,19.7,Y
68228,2010,9,23,18.8,Y
68228,2010,9,24,20.9,Y
68228,2010,9,25,24.1,Y
68228,2010,9,26,20.4,Y
68228,2010,9,27,27,Y
68228,2010,9,28,25.4,Y
68228,2010,9,29,15.7,Y
68228,2010,9,30,16,Y
68228,2010,10,1,16.9,Y
68228,2010,10,2,17.9,Y
68228,2010,10,3,18.8,Y
68228,2010,10,4,20,Y
68228,2010,10,5,20.1,Y
68228,2010,10,6,21.2,Y
68228,2010,10,7,21.6,Y
68228,2010,10,8,18.6,Y
68228,2010,10,9,18.4,Y
68228,2010,10,10,19.6,Y
68228,2010,10,11,20,Y
68228,2010,10,12,19.6,Y
68228,2010,10,13,21.4,Y
68228,2010,10,14,22.1,Y
68228,2010,10,15,23.7,Y
68228,2010,10,16,16.4,Y
68228,2010,10,17,20,Y
68228,2010,10,18,22.4,Y
68228,2010,10,19,17.3,Y
68228,2010,10,20,20,Y
68228,2010,10,21,20.5,Y
68228,2010,10,22,24.3,Y
68228,2010,10,23,27.9,Y
68228,2010,10,24,16.3,Y
68228,2010,10,25,19.6,Y
68228,2010,10,26,22.3,Y
68228,2010,10,27,19.5,Y
68228,2010,10,28,19.6,Y
68228,2010,10,29,20,Y
68228,2010,10,30,21.6,Y
68228,2010,10,31,20.8,Y
68228,2010,11,1,17.2,Y
68228,2010,11,2,18.3,Y
68228,2010,11,3,20.2,Y
68228,2010,11,4,16.5,Y
68228,2010,11,5,17.6,Y
68228,2010,11,6,18.3,Y
68228,2010,11,7,20.8,Y
68228,2010,11,8,22.9,Y
68228,2010,11,9,21.6,Y
68228,2010,11,10,23.3,Y
68228,2010,11,11,23.2,Y
68228,2010,11,12,24.4,Y
68228,2010,11,13,23.6,Y
68228,2010,11,14,22.7,Y
68228,2010,11,15,19.8,Y
68228,2010,11,16,19.8,Y
68228,2010,11,17,20.1,Y
68228,2010,11,18,21.5,Y
68228,2010,11,19,18.7,Y
68228,2010,11,20,20.6,Y
68228,2010,11,21,21.8,Y
68228,2010,11,22,22.4,Y
68228,2010,11,23,22.7,Y
68228,2010,11,24,21.4,Y
68228,2010,11,25,22,Y
68228,2010,11,26,22.6,Y
68228,2010,11,27,22.2,Y
68228,2010,11,28,20.3,Y
68228,2010,11,29,17,Y
68228,2010,11,30,19.7,Y
68228,2010,12,1,19.1,Y
68228,2010,12,2,21.9,Y
68228,2010,12,3,,
68228,2010,12,4,,
68228,2010,12,5,,
68228,2010,12,6,,
68228,2010,12,7,23.8,N
68228,2010,12,8,22.7,Y
68228,2010,12,9,22.9,Y
68228,2010,12,10,24.9,Y
68228,2010,12,11,26.4,Y
68228,2010,12,12,29.9,Y
68228,2010,12,13,22.9,Y
68228,2010,12,14,23.5,Y
68228,2010,12,15,24.7,Y
68228,2010,12,16,22.5,Y
68228,2010,12,17,26.5,Y
68228,2010,12,18,25.4,Y
68228,2010,12,19,24.5,Y
68228,2010,12,20,21.3,Y
