Station,Year,Month,Day,MaxTemp (C),Quality
70339,2007,11,23,19.1,Y
70339,2007,11,24,24.8,Y
70339,2007,11,25,28,Y
70339,2007,11,26,27,Y
70339,2007,11,27,22.6,Y
70339,2007,11,28,27.6,Y
70339,2007,11,29,24,Y
70339,2007,11,30,24.1,Y
70339,2007,12,1,20.9,Y
70339,2007,12,2,25.9,Y
70339,2007,12,3,23.8,Y
70339,2007,12,4,25.9,Y
70339,2007,12,5,22.9,Y
70339,2007,12,6,26.4,Y
70339,2007,12,7,25.4,Y
70339,2007,12,8,27.7,Y
70339,2007,12,9,29.1,Y
70339,2007,12,10,25.4,Y
70339,2007,12,11,18.4,Y
70339,2007,12,12,20.8,Y
70339,2007,12,13,21.2,Y
70339,2007,12,14,26.9,Y
70339,2007,12,15,29.6,Y
70339,2007,12,16,21.3,Y
70339,2007,12,17,21.7,Y
70339,2007,12,18,21,Y
70339,2007,12,19,20.1,Y
70339,2007,12,20,22.4,Y
70339,2007,12,21,28.8,Y
70339,2007,12,22,23,Y
70339,2007,12,23,21,Y
70339,2007,12,24,24.9,Y
70339,2007,12,25,22.1,Y
70339,2007,12,26,26.3,Y
70339,2007,12,27,24.6,Y
70339,2007,12,28,29,Y
70339,2007,12,29,32,Y
70339,2007,12,30,35,Y
70339,2007,12,31,34,Y
70339,2008,1,1,34.4,Y
70339,2008,1,2,34.9,Y
70339,2008,1,3,24.6,Y
70339,2008,1,4,26.2,Y
70339,2008,1,5,28,Y
70339,2008,1,6,33.8,Y
70339,2008,1,7,33.7,Y
70339,2008,1,8,30.6,Y
70339,2008,1,9,30.3,Y
70339,2008,1,10,34.4,Y
70339,2008,1,11,35.3,Y
70339,2008,1,12,35.2,Y
70339,2008,1,13,33.4,Y
70339,2008,1,14,23.9,Y
70339,2008,1,15,34,Y
70339,2008,1,16,33.8,Y
70339,2008,1,17,25.4,Y
70339,2008,1,18,20.1,Y
70339,2008,1,19,18.8,Y
70339,2008,1,20,24.3,Y
70339,2008,1,21,21,Y
70339,2008,1,22,22.9,Y
70339,2008,1,23,24.5,Y
70339,2008,1,24,28.1,Y
70339,2008,1,25,26.5,Y
70339,2008,1,26,28.4,Y
70339,2008,1,27,30.7,Y
70339,2008,1,28,32.6,Y
70339,2008,1,29,33.5,Y
70339,2008,1,30,34.1,Y
70339,2008,1,31,28.3,Y
70339,2008,2,1,24.5,Y
70339,2008,2,2,28.9,Y
70339,2008,2,3,29.8,Y
70339,2008,2,4,21.5,Y
70339,2008,2,5,23.6,Y
70339,2008,2,6,26.9,Y
70339,2008,2,7,22.9,Y
70339,2008,2,8,20.3,Y
70339,2008,2,9,21.4,Y
70339,2008,2,10,22.3,Y
70339,2008,2,11,26,Y
70339,2008,2,12,22.9,Y
70339,2008,2,13,20.2,Y
70339,2008,2,14,23.8,Y
70339,2008,2,15,25.9,Y
70339,2008,2,16,,
70339,2008,2,17,,
70339,2008,2,18,25.5,N
70339,2008,2,19,27.1,Y
70339,2008,2,20,28.7,Y
70339,2008,2,21,24.3,Y
70339,2008,2,22,28,Y
70339,2008,2,23,25,Y
70339,2008,2,24,23.8,Y
70339,2008,2,25,25.9,Y
70339,2008,2,26,27.4,Y
70339,2008,2,27,27.2,Y
70339,2008,2,28,18.8,Y
70339,2008,2,29,18.8,Y
70339,2008,3,1,21.5,Y
70339,2008,3,2,25,Y
70339,2008,3,3,28,Y
70339,2008,3,4,27.9,Y
70339,2008,3,5,27.5,Y
70339,2008,3,6,32.3,Y
70339,2008,3,7,28.6,Y
70339,2008,3,8,27.4,Y
70339,2008,3,9,28.6,Y
70339,2008,3,10,32.4,Y
70339,2008,3,11,34.6,Y
70339,2008,3,12,31.3,Y
70339,2008,3,13,33,Y
70339,2008,3,14,33.9,Y
70339,2008,3,15,35.8,Y
70339,2008,3,16,32.3,Y
70339,2008,3,17,29.7,Y
70339,2008,3,18,29.8,Y
70339,2008,3,19,26.5,Y
70339,2008,3,20,28.7,Y
70339,2008,3,21,15,Y
70339,2008,3,22,19.4,Y
70339,2008,3,23,25,Y
70339,2008,3,24,22.2,Y
70339,2008,3,25,16.9,Y
70339,2008,3,26,19.7,Y
70339,2008,3,27,18.8,Y
70339,2008,3,28,18,Y
70339,2008,3,29,18.2,Y
70339,2008,3,30,18.8,Y
70339,2008,3,31,18.9,Y
70339,2008,4,1,21.7,Y
70339,2008,4,2,22.8,Y
70339,2008,4,3,13.8,Y
70339,2008,4,4,19.3,Y
70339,2008,4,5,21.8,Y
70339,2008,4,6,19.5,Y
70339,2008,4,7,20.5,Y
70339,2008,4,8,19.1,Y
70339,2008,4,9,20.7,Y
70339,2008,4,10,23.1,Y
70339,2008,4,11,23.2,Y
70339,2008,4,12,24.1,Y
70339,2008,4,13,20.3,Y
70339,2008,4,14,17.8,Y
70339,2008,4,15,20.2,Y
70339,2008,4,16,19.2,Y
70339,2008,4,17,21.2,Y
70339,2008,4,18,20.7,Y
70339,2008,4,19,16.8,Y
70339,2008,4,20,19.8,Y
70339,2008,4,21,20,Y
70339,2008,4,22,19.5,Y
70339,2008,4,23,19.3,Y
70339,2008,4,24,21.3,Y
70339,2008,4,25,20.9,Y
70339,2008,4,26,21.6,Y
70339,2008,4,27,19.1,Y
70339,2008,4,28,10,Y
70339,2008,4,29,14.4,Y
70339,2008,4,30,15.2,Y
70339,2008,5,1,13.7,Y
70339,2008,5,2,17.3,Y
70339,2008,5,3,17.5,Y
70339,2008,5,4,16.8,Y
70339,2008,5,5,19.3,Y
70339,2008,5,6,16.7,Y
70339,2008,5,7,18.2,Y
70339,2008,5,8,17.7,Y
70339,2008,5,9,21,Y
70339,2008,5,10,21.1,Y
70339,2008,5,11,18.2,Y
70339,2008,5,12,19.5,Y
70339,2008,5,13,18.7,Y
70339,2008,5,14,18.4,Y
70339,2008,5,15,18.2,Y
70339,2008,5,16,16.5,Y
70339,2008,5,17,11.9,Y
70339,2008,5,18,14.3,Y
70339,2008,5,19,18.9,Y
70339,2008,5,20,17,Y
70339,2008,5,21,16.6,Y
70339,2008,5,22,13.9,Y
70339,2008,5,23,14.7,Y
70339,2008,5,24,14.4,Y
70339,2008,5,25,17.4,Y
70339,2008,5,26,17.9,Y
70339,2008,5,27,17.7,Y
70339,2008,5,28,17,Y
70339,2008,5,29,17.1,Y
70339,2008,5,30,18.3,Y
70339,2008,5,31,17.8,Y
70339,2008,6,1,14.7,Y
70339,2008,6,2,15.5,Y
70339,2008,6,3,13.8,Y
70339,2008,6,4,14.1,Y
70339,2008,6,5,15.6,Y
70339,2008,6,6,16.7,Y
70339,2008,6,7,13.7,Y
70339,2008,6,8,13.4,Y
70339,2008,6,9,16.4,Y
70339,2008,6,10,14.5,Y
70339,2008,6,11,15.3,Y
70339,2008,6,12,16.5,Y
70339,2008,6,13,12.5,Y
70339,2008,6,14,11.6,Y
70339,2008,6,15,13.5,Y
70339,2008,6,16,16.6,Y
70339,2008,6,17,15.3,Y
70339,2008,6,18,15.1,Y
70339,2008,6,19,15.4,Y
70339,2008,6,20,11.5,Y
70339,2008,6,21,15.2,Y
70339,2008,6,22,14.2,Y
70339,2008,6,23,13.4,Y
70339,2008,6,24,12.8,Y
70339,2008,6,25,13.4,Y
70339,2008,6,26,12.5,Y
70339,2008,6,27,15.3,Y
70339,2008,6,28,15,Y
70339,2008,6,29,16.6,Y
70339,2008,6,30,16.2,Y
70339,2008,7,1,10.4,Y
70339,2008,7,2,13.7,Y
70339,2008,7,3,12.1,Y
70339,2008,7,4,11.7,Y
70339,2008,7,5,13.7,Y
70339,2008,7,6,14.1,Y
70339,2008,7,7,8.8,Y
70339,2008,7,8,8.8,Y
70339,2008,7,9,9.7,Y
70339,2008,7,10,9.1,Y
70339,2008,7,11,9,Y
70339,2008,7,12,10.6,Y
70339,2008,7,13,10.7,Y
70339,2008,7,14,16.6,Y
70339,2008,7,15,13.9,Y
70339,2008,7,16,12.7,Y
70339,2008,7,17,11.3,Y
70339,2008,7,18,11.3,Y
70339,2008,7,19,11.4,Y
70339,2008,7,20,10.4,Y
70339,2008,7,21,11.8,Y
70339,2008,7,22,11.2,Y
70339,2008,7,23,11.5,Y
70339,2008,7,24,12.3,Y
70339,2008,7,25,12.6,Y
70339,2008,7,26,11.8,Y
70339,2008,7,27,9.9,Y
70339,2008,7,28,10.2,Y
70339,2008,7,29,11.5,Y
70339,2008,7,30,12.4,Y
70339,2008,7,31,14.4,Y
70339,2008,8,1,9,Y
70339,2008,8,2,12.1,Y
70339,2008,8,3,13.1,Y
70339,2008,8,4,12.4,Y
70339,2008,8,5,9.1,Y
70339,2008,8,6,13.7,Y
70339,2008,8,7,11.8,Y
70339,2008,8,8,13.8,Y
70339,2008,8,9,9.5,Y
70339,2008,8,10,7.8,Y
70339,2008,8,11,11.1,Y
70339,2008,8,12,10.6,Y
70339,2008,8,13,12.5,Y
70339,2008,8,14,12.6,Y
70339,2008,8,15,14.6,Y
70339,2008,8,16,13.9,Y
70339,2008,8,17,12,Y
70339,2008,8,18,12.5,Y
70339,2008,8,19,14.4,Y
70339,2008,8,20,14,Y
70339,2008,8,21,14.1,Y
70339,2008,8,22,11.5,Y
70339,2008,8,23,12,Y
70339,2008,8,24,14.8,Y
70339,2008,8,25,14.4,Y
70339,2008,8,26,17.1,Y
70339,2008,8,27,14.5,Y
70339,2008,8,28,14.8,Y
70339,2008,8,29,15.9,Y
70339,2008,8,30,15.3,Y
70339,2008,8,31,17.2,Y
70339,2008,9,1,15.1,Y
70339,2008,9,2,17.6,Y
70339,2008,9,3,12.2,Y
70339,2008,9,4,10.5,Y
70339,2008,9,5,12.9,Y
70339,2008,9,6,16.2,Y
70339,2008,9,7,17.1,Y
70339,2008,9,8,15.3,Y
70339,2008,9,9,15.8,Y
70339,2008,9,10,15.5,Y
70339,2008,9,11,17.6,Y
70339,2008,9,12,21.3,Y
70339,2008,9,13,25.2,Y
70339,2008,9,14,18.9,Y
70339,2008,9,15,19.6,Y
70339,2008,9,16,13.6,Y
70339,2008,9,17,14.6,Y
70339,2008,9,18,18.9,Y
70339,2008,9,19,23.2,Y
70339,2008,9,20,22.6,Y
70339,2008,9,21,20.5,Y
70339,2008,9,22,23,Y
70339,2008,9,23,16.3,Y
70339,2008,9,24,17.4,Y
70339,2008,9,25,19.1,Y
70339,2008,9,26,21.4,Y
70339,2008,9,27,26,Y
70339,2008,9,28,24.3,Y
70339,2008,9,29,18.7,Y
70339,2008,9,30,17.6,Y
70339,2008,10,1,21.5,Y
70339,2008,10,2,27.7,Y
70339,2008,10,3,29.1,Y
70339,2008,10,4,20.5,Y
70339,2008,10,5,21.5,Y
70339,2008,10,6,18,Y
70339,2008,10,7,18,Y
70339,2008,10,8,18.9,Y
70339,2008,10,9,20.2,Y
70339,2008,10,10,22,Y
70339,2008,10,11,22.4,Y
70339,2008,10,12,24.2,Y
70339,2008,10,13,24,Y
70339,2008,10,14,21.2,Y
70339,2008,10,15,19.8,Y
70339,2008,10,16,21,Y
70339,2008,10,17,24,Y
70339,2008,10,18,25.2,Y
70339,2008,10,19,28.3,Y
70339,2008,10,20,27.1,Y
70339,2008,10,21,,
70339,2008,10,22,13.8,N
70339,2008,10,23,17.3,Y
70339,2008,10,24,20.5,Y
70339,2008,10,25,26.3,Y
70339,2008,10,26,25.8,Y
70339,2008,10,27,29.7,Y
70339,2008,10,28,29.2,Y
70339,2008,10,29,20.3,Y
70339,2008,10,30,26.5,Y
70339,2008,10,31,29.2,Y
70339,2008,11,1,20.5,Y
70339,2008,11,2,24.3,Y
70339,2008,11,3,22.6,Y
70339,2008,11,4,20.9,Y
70339,2008,11,5,21.2,Y
70339,2008,11,6,,
70339,2008,11,7,19.6,N
70339,2008,11,8,17.9,Y
70339,2008,11,9,23.5,Y
70339,2008,11,10,26.6,Y
70339,2008,11,11,27.4,Y
70339,2008,11,12,30.4,Y
70339,2008,11,13,30,Y
70339,2008,11,14,32.3,Y
70339,2008,11,15,26.9,Y
70339,2008,11,16,24.3,Y
70339,2008,11,17,24.2,Y
70339,2008,11,18,20.8,Y
70339,2008,11,19,21.1,Y
70339,2008,11,20,21.5,Y
70339,2008,11,21,22.1,Y
70339,2008,11,22,12.6,Y
70339,2008,11,23,15.9,Y
70339,2008,11,24,22,Y
70339,2008,11,25,19.9,Y
70339,2008,11,26,21.6,Y
70339,2008,11,27,28.4,Y
70339,2008,11,28,26.2,Y
70339,2008,11,29,22.9,Y
70339,2008,11,30,21.4,Y
70339,2008,12,1,24.2,Y
70339,2008,12,2,24.2,Y
70339,2008,12,3,25.7,Y
70339,2008,12,4,24.8,Y
70339,2008,12,5,29.1,Y
70339,2008,12,6,28.8,Y
70339,2008,12,7,26.4,Y
70339,2008,12,8,26.4,Y
70339,2008,12,9,28.1,Y
70339,2008,12,10,22.7,Y
70339,2008,12,11,23.2,Y
70339,2008,12,12,20.7,Y
70339,2008,12,13,22.1,Y
70339,2008,12,14,20,Y
70339,2008,12,15,23.2,Y
70339,2008,12,16,24.6,Y
70339,2008,12,17,24.8,Y
70339,2008,12,18,24.1,Y
70339,2008,12,19,20.8,Y
70339,2008,12,20,21.4,Y
70339,2008,12,21,25,Y
70339,2008,12,22,29.3,Y
70339,2008,12,23,25.7,Y
70339,2008,12,24,19.8,Y
70339,2008,12,25,29,Y
70339,2008,12,26,30.9,Y
70339,2008,12,27,27.3,Y
70339,2008,12,28,29.4,Y
70339,2008,12,29,26.5,Y
70339,2008,12,30,21.1,Y
70339,2008,12,31,23.4,Y
70339,2009,1,1,26.5,Y
70339,2009,1,2,25.2,Y
70339,2009,1,3,26,Y
70339,2009,1,4,30.8,Y
70339,2009,1,5,32.3,Y
70339,2009,1,6,35,Y
70339,2009,1,7,36.6,Y
70339,2009,1,8,28.3,Y
70339,2009,1,9,22.4,Y
70339,2009,1,10,24.9,Y
70339,2009,1,11,29.1,Y
70339,2009,1,12,28,Y
70339,2009,1,13,34,Y
70339,2009,1,14,37.4,Y
70339,2009,1,15,37.1,Y
70339,2009,1,16,29.4,Y
70339,2009,1,17,26.2,Y
70339,2009,1,18,29.7,Y
70339,2009,1,19,33,Y
70339,2009,1,20,34.2,Y
70339,2009,1,21,33.9,Y
70339,2009,1,22,29.1,Y
70339,2009,1,23,31.3,Y
70339,2009,1,24,29.1,Y
70339,2009,1,25,27.5,Y
70339,2009,1,26,32.2,Y
70339,2009,1,27,32.6,Y
70339,2009,1,28,36.2,Y
70339,2009,1,29,37.6,Y
70339,2009,1,30,37.7,Y
70339,2009,1,31,38.2,Y
70339,2009,2,1,32.9,Y
70339,2009,2,2,34.8,Y
70339,2009,2,3,32.3,Y
70339,2009,2,4,33.5,Y
70339,2009,2,5,37.4,Y
70339,2009,2,6,39.6,Y
70339,2009,2,7,39.9,Y
70339,2009,2,8,39.9,Y
70339,2009,2,9,26,Y
70339,2009,2,10,24.2,Y
70339,2009,2,11,23.2,Y
70339,2009,2,12,15.8,Y
70339,2009,2,13,18,Y
70339,2009,2,14,19.9,Y
70339,2009,2,15,21.8,Y
70339,2009,2,16,21.9,Y
70339,2009,2,17,21.1,Y
70339,2009,2,18,25.9,Y
70339,2009,2,19,30.7,Y
70339,2009,2,20,29.8,Y
70339,2009,2,21,28.8,Y
70339,2009,2,22,27.8,Y
70339,2009,2,23,30.3,Y
70339,2009,2,24,31.4,Y
70339,2009,2,25,32.5,Y
70339,2009,2,26,26.9,Y
70339,2009,2,27,29.9,Y
70339,2009,2,28,34.3,Y
70339,2009,3,1,28.6,Y
70339,2009,3,2,27.7,Y
70339,2009,3,3,25.2,Y
70339,2009,3,4,22.5,Y
70339,2009,3,5,22.3,Y
70339,2009,3,6,24.5,Y
70339,2009,3,7,27.5,Y
70339,2009,3,8,25.5,Y
70339,2009,3,9,26.2,Y
70339,2009,3,10,27.4,Y
70339,2009,3,11,25.5,Y
70339,2009,3,12,28.4,Y
70339,2009,3,13,25.4,Y
70339,2009,3,14,25.2,Y
70339,2009,3,15,21.4,Y
70339,2009,3,16,22.2,Y
70339,2009,3,17,24.6,Y
70339,2009,3,18,27,Y
70339,2009,3,19,28.3,Y
70339,2009,3,20,29.9,Y
70339,2009,3,21,29.7,Y
70339,2009,3,22,29.4,Y
70339,2009,3,23,30.8,Y
70339,2009,3,24,31.7,Y
70339,2009,3,25,29.9,Y
70339,2009,3,26,27.9,Y
70339,2009,3,27,25,Y
70339,2009,3,28,27.3,Y
70339,2009,3,29,30,Y
70339,2009,3,30,24.3,Y
70339,2009,3,31,22.5,Y
70339,2009,4,1,21.6,Y
70339,2009,4,2,24.8,Y
70339,2009,4,3,28.1,Y
70339,2009,4,4,21.3,Y
70339,2009,4,5,22.2,Y
70339,2009,4,6,20.6,Y
70339,2009,4,7,20.6,Y
70339,2009,4,8,21.7,Y
70339,2009,4,9,23,Y
70339,2009,4,10,21.4,Y
70339,2009,4,11,23.7,Y
70339,2009,4,12,23.7,Y
70339,2009,4,13,21.2,Y
70339,2009,4,14,20.1,Y
70339,2009,4,15,22.4,Y
70339,2009,4,16,19.5,Y
70339,2009,4,17,20.5,Y
70339,2009,4,18,21.8,Y
70339,2009,4,19,19.2,Y
70339,2009,4,20,17.8,Y
70339,2009,4,21,17.8,Y
70339,2009,4,22,18.6,Y
70339,2009,4,23,19.6,Y
70339,2009,4,24,16.2,Y
70339,2009,4,25,15,Y
70339,2009,4,26,10.2,Y
70339,2009,4,27,10.9,Y
70339,2009,4,28,13.9,Y
70339,2009,4,29,13,Y
70339,2009,4,30,16.3,Y
70339,2009,5,1,16.9,Y
70339,2009,5,2,17.8,Y
70339,2009,5,3,18.2,Y
70339,2009,5,4,18.9,Y
70339,2009,5,5,17.9,Y
70339,2009,5,6,16.7,Y
70339,2009,5,7,17.3,Y
70339,2009,5,8,17.4,Y
70339,2009,5,9,19.7,Y
70339,2009,5,10,17,Y
70339,2009,5,11,16.7,Y
70339,2009,5,12,16.6,Y
70339,2009,5,13,15.8,Y
70339,2009,5,14,13.7,Y
70339,2009,5,15,14.5,Y
70339,2009,5,16,16.1,Y
70339,2009,5,17,15.9,Y
70339,2009,5,18,16.1,Y
70339,2009,5,19,17,Y
70339,2009,5,20,15.8,Y
70339,2009,5,21,16.4,Y
70339,2009,5,22,15.5,Y
70339,2009,5,23,17.6,Y
70339,2009,5,24,17.5,Y
70339,2009,5,25,17.3,Y
70339,2009,5,26,15.6,Y
70339,2009,5,27,16.2,Y
70339,2009,5,28,15.2,Y
70339,2009,5,29,12.9,Y
70339,2009,5,30,13.1,Y
70339,2009,5,31,13.8,Y
70339,2009,6,1,12.9,Y
70339,2009,6,2,16.3,Y
70339,2009,6,3,12.1,Y
70339,2009,6,4,13,Y
70339,2009,6,5,14.8,Y
70339,2009,6,6,12.2,Y
70339,2009,6,7,12.1,Y
70339,2009,6,8,11.3,Y
70339,2009,6,9,8,Y
70339,2009,6,10,8.6,Y
70339,2009,6,11,9.1,Y
70339,2009,6,12,2.6,Y
70339,2009,6,13,11.7,Y
70339,2009,6,14,13.4,Y
70339,2009,6,15,12.5,Y
70339,2009,6,16,12.2,Y
70339,2009,6,17,14.9,Y
70339,2009,6,18,12.2,Y
70339,2009,6,19,14.6,Y
70339,2009,6,20,15.2,Y
70339,2009,6,21,14.1,Y
70339,2009,6,22,12.4,Y
70339,2009,6,23,11.7,Y
70339,2009,6,24,12.9,Y
70339,2009,6,25,12.3,Y
70339,2009,6,26,12.7,Y
70339,2009,6,27,13.7,Y
70339,2009,6,28,13.5,Y
70339,2009,6,29,12.8,Y
70339,2009,6,30,16.3,Y
70339,2009,7,1,12.1,Y
70339,2009,7,2,10.1,Y
70339,2009,7,3,10.6,Y
70339,2009,7,4,12.5,Y
70339,2009,7,5,12.5,Y
70339,2009,7,6,9.7,Y
70339,2009,7,7,10.6,Y
70339,2009,7,8,10.2,Y
70339,2009,7,9,14.1,Y
70339,2009,7,10,12.9,Y
70339,2009,7,11,12.4,Y
70339,2009,7,12,15.4,Y
70339,2009,7,13,12.2,Y
70339,2009,7,14,10.7,Y
70339,2009,7,15,11.7,Y
70339,2009,7,16,10.7,Y
70339,2009,7,17,14,Y
70339,2009,7,18,12.1,Y
70339,2009,7,19,14.3,Y
70339,2009,7,20,14.6,Y
70339,2009,7,21,16.6,Y
70339,2009,7,22,17,Y
70339,2009,7,23,10.5,Y
70339,2009,7,24,11.2,Y
70339,2009,7,25,12.3,Y
70339,2009,7,26,10.3,Y
70339,2009,7,27,12.9,Y
70339,2009,7,28,13.2,Y
70339,2009,7,29,14.6,Y
70339,2009,7,30,12.8,Y
70339,2009,7,31,14.7,Y
70339,2009,8,1,14.6,Y
70339,2009,8,2,13.1,Y
70339,2009,8,3,16,Y
70339,2009,8,4,13.6,Y
70339,2009,8,5,12.8,Y
70339,2009,8,6,15.8,Y
70339,2009,8,7,14.9,Y
70339,2009,8,8,13.1,Y
70339,2009,8,9,12.6,Y
70339,2009,8,10,14.5,Y
70339,2009,8,11,12.9,Y
70339,2009,8,12,12.5,Y
70339,2009,8,13,16.3,Y
70339,2009,8,14,15.8,Y
70339,2009,8,15,17.9,Y
70339,2009,8,16,15.1,Y
70339,2009,8,17,13.8,Y
70339,2009,8,18,15.2,Y
70339,2009,8,19,16.7,Y
70339,2009,8,20,18.4,Y
70339,2009,8,21,13.5,Y
70339,2009,8,22,14.2,Y
70339,2009,8,23,19.1,Y
70339,2009,8,24,15.4,Y
70339,2009,8,25,10,Y
70339,2009,8,26,11,Y
70339,2009,8,27,16.6,Y
70339,2009,8,28,18.9,Y
70339,2009,8,29,17,Y
70339,2009,8,30,11.4,Y
70339,2009,8,31,12.8,Y
70339,2009,9,1,15.3,Y
70339,2009,9,2,16,Y
70339,2009,9,3,17.3,Y
70339,2009,9,4,18.4,Y
70339,2009,9,5,16.4,Y
70339,2009,9,6,16,Y
70339,2009,9,7,11.3,Y
70339,2009,9,8,13.8,Y
70339,2009,9,9,13.7,Y
70339,2009,9,10,15.8,Y
70339,2009,9,11,17.6,Y
70339,2009,9,12,22.1,Y
70339,2009,9,13,24.9,Y
70339,2009,9,14,19.4,Y
70339,2009,9,15,18.7,Y
70339,2009,9,16,22.8,Y
70339,2009,9,17,22.9,Y
70339,2009,9,18,19.7,Y
70339,2009,9,19,19.9,Y
70339,2009,9,20,22.5,Y
70339,2009,9,21,20,Y
70339,2009,9,22,20.9,Y
70339,2009,9,23,14.5,Y
70339,2009,9,24,15.8,Y
70339,2009,9,25,19.7,Y
70339,2009,9,26,9.5,Y
70339,2009,9,27,10.6,Y
70339,2009,9,28,16.2,Y
70339,2009,9,29,16.7,Y
70339,2009,9,30,19.7,Y
70339,2009,10,1,25.8,Y
70339,2009,10,2,17.5,Y
70339,2009,10,3,11.1,Y
70339,2009,10,4,12.2,Y
70339,2009,10,5,15.7,Y
70339,2009,10,6,15.7,Y
70339,2009,10,7,10.3,Y
70339,2009,10,8,13.3,Y
70339,2009,10,9,15.1,Y
70339,2009,10,10,16.1,Y
70339,2009,10,11,16.1,Y
70339,2009,10,12,14.4,Y
70339,2009,10,13,14.1,Y
70339,2009,10,14,14.6,Y
70339,2009,10,15,14.3,Y
70339,2009,10,16,16.2,Y
70339,2009,10,17,17.2,Y
70339,2009,10,18,18.7,Y
70339,2009,10,19,20.9,Y
70339,2009,10,20,24.9,Y
70339,2009,10,21,28.9,Y
70339,2009,10,22,26.7,Y
70339,2009,10,23,24.3,Y
70339,2009,10,24,25.5,Y
70339,2009,10,25,19,Y
70339,2009,10,26,14.5,Y
70339,2009,10,27,20,Y
70339,2009,10,28,24.1,Y
70339,2009,10,29,19.7,Y
70339,2009,10,30,27.8,Y
70339,2009,10,31,28.4,Y
70339,2009,11,1,31.6,Y
70339,2009,11,2,32.3,Y
70339,2009,11,3,30.3,Y
70339,2009,11,4,24.2,Y
70339,2009,11,5,19.6,Y
70339,2009,11,6,20.4,Y
70339,2009,11,7,24.6,Y
70339,2009,11,8,28.5,Y
70339,2009,11,9,31.2,Y
70339,2009,11,10,32.7,Y
70339,2009,11,11,33.2,Y
70339,2009,11,12,34.9,Y
70339,2009,11,13,27.6,Y
70339,2009,11,14,33.1,Y
70339,2009,11,15,33.1,Y
70339,2009,11,16,34.1,Y
70339,2009,11,17,28.1,Y
70339,2009,11,18,31.4,Y
70339,2009,11,19,37,Y
70339,2009,11,20,37.9,Y
70339,2009,11,21,29.7,Y
70339,2009,11,22,28.7,Y
70339,2009,11,23,18.3,Y
70339,2009,11,24,20.5,Y
70339,2009,11,25,33.9,Y
70339,2009,11,26,32.8,Y
70339,2009,11,27,26.5,Y
70339,2009,11,28,28.3,Y
70339,2009,11,29,18.7,Y
70339,2009,11,30,20.7,Y
70339,2009,12,1,20.8,Y
70339,2009,12,2,25,Y
70339,2009,12,3,28,Y
70339,2009,12,4,28.8,Y
70339,2009,12,5,26.6,Y
70339,2009,12,6,30.1,Y
70339,2009,12,7,31.8,Y
70339,2009,12,8,33.7,Y
70339,2009,12,9,23.9,Y
70339,2009,12,10,27.9,Y
70339,2009,12,11,23.9,Y
70339,2009,12,12,27.4,Y
70339,2009,12,13,32.1,Y
70339,2009,12,14,27.4,Y
70339,2009,12,15,32,Y
70339,2009,12,16,36,Y
70339,2009,12,17,38.2,Y
70339,2009,12,18,26.9,Y
70339,2009,12,19,31,Y
70339,2009,12,20,27.5,Y
70339,2009,12,21,31.8,Y
70339,2009,12,22,34.1,Y
70339,2009,12,23,35.7,Y
70339,2009,12,24,34.7,Y
70339,2009,12,25,19.1,Y
70339,2009,12,26,18.9,Y
70339,2009,12,27,27.2,Y
70339,2009,12,28,29.1,Y
70339,2009,12,29,31.4,Y
70339,2009,12,30,29.3,Y
70339,2009,12,31,28.9,Y
70339,2010,1,1,30.3,Y
70339,2010,1,2,30,Y
70339,2010,1,3,28.9,Y
70339,2010,1,4,28.6,Y
70339,2010,1,5,31,Y
70339,2010,1,6,32.1,Y
70339,2010,1,7,28,Y
70339,2010,1,8,32.3,Y
70339,2010,1,9,34.9,Y
70339,2010,1,10,37.9,Y
70339,2010,1,11,37.8,Y
70339,2010,1,12,38.6,Y
70339,2010,1,13,34.4,Y
70339,2010,1,14,26.9,Y
70339,2010,1,15,30.2,Y
70339,2010,1,16,29.4,Y
70339,2010,1,17,26.1,Y
70339,2010,1,18,19.8,Y
70339,2010,1,19,25.3,Y
70339,2010,1,20,30.3,Y
70339,2010,1,21,35.3,Y
70339,2010,1,22,37.3,Y
70339,2010,1,23,35.6,Y
70339,2010,1,24,29.3,Y
70339,2010,1,25,34.3,Y
70339,2010,1,26,34.9,Y
70339,2010,1,27,32.8,Y
70339,2010,1,28,32.3,Y
70339,2010,1,29,32.8,Y
70339,2010,1,30,29.6,Y
70339,2010,1,31,31.3,Y
70339,2010,2,1,31.8,Y
70339,2010,2,2,27.6,Y
70339,2010,2,3,27.2,Y
70339,2010,2,4,27.2,Y
70339,2010,2,5,26.4,Y
70339,2010,2,6,24.5,Y
70339,2010,2,7,26.8,Y
70339,2010,2,8,27.1,Y
70339,2010,2,9,31.7,Y
70339,2010,2,10,33.4,Y
70339,2010,2,11,33.3,Y
70339,2010,2,12,29.1,Y
70339,2010,2,13,19,Y
70339,2010,2,14,22.8,Y
70339,2010,2,15,23.1,Y
70339,2010,2,16,24.4,Y
70339,2010,2,17,27.5,Y
70339,2010,2,18,24.2,Y
70339,2010,2,19,25.3,Y
70339,2010,2,20,27.8,Y
70339,2010,2,21,30.9,Y
70339,2010,2,22,29.9,Y
70339,2010,2,23,26.1,Y
70339,2010,2,24,25.3,Y
70339,2010,2,25,25.7,Y
70339,2010,2,26,26.9,Y
70339,2010,2,27,29.6,Y
70339,2010,2,28,27.5,Y
70339,2010,3,1,21.4,Y
70339,2010,3,2,,
70339,2010,3,3,26.6,N
70339,2010,3,4,26,Y
